work_id,author_id,genre,score_direct_lesbian_love,score_direct_love,score_direct_love_and_desire,score_direct_physical_desire,score_direct_sapphism,score_lesbian_love,score_love,score_love_and_desire,score_physical_desire,score_sapphism
ackermann_oeuvres,ackermann,poetry,0.006511823465325011,0.006433139068440913,0.019931862749317495,0.01478848879209841,7.868439688409789e-05,0.0011877931331223802,0.0011877931331223802,0.003449057180592686,0.0023402509385486887,0.0
ackermann_premierespoesiesphilosophiques,ackermann,poetry,0.007931359962356313,0.007802227730951355,0.023822461826068984,0.017404284590530058,0.00012913223140495868,0.001221708224677839,0.001221708224677839,0.004073670554992082,0.003034578723781165,0.0
adam_paienne,adam,prose,0.015386061494835178,0.015386061494835178,0.03018801336012117,0.019414437414800405,0.0,0.009293951412414543,0.009293951412414543,0.010957025115792123,0.0051457153545171695,0.0
alanic_roses,alanic,prose,0.002029550218152061,0.002029550218152061,0.00797368821947546,0.006057654525764211,0.0,0.0007218837882086016,0.0007218837882086016,0.0010646280219287572,0.0004006906341758272,0.0
anjou_dieu,anjou,prose,0.0020590301202147885,0.0020590301202147885,0.008480351473600512,0.0065256628262538455,0.0,0.0002900310041125526,0.0002900310041125526,0.00043702471703143065,0.00016660234671805714,0.0
blanchecotte_militantes,blanchecotte,poetry,0.008107362417485234,0.008107362417485234,0.012619763065393969,0.005000244300320236,0.0,0.003512918393992048,0.003512918393992048,0.0063891418772680135,0.0035064828728312027,0.0
chambrier_audela,chambrier,poetry,0.0028109300295317587,0.0028109300295317587,0.0085895850450471,0.0061634489080666785,0.0,0.0001347397382210251,0.0001347397382210251,0.000498903382040443,0.00036416364381941795,0.0
dash_voleur,dash,prose,0.004459827509739909,0.004459827509739909,0.008904012423219526,0.0056234573384791224,0.0,0.0005837264928376832,0.0005837264928376832,0.0011056158805518809,0.0007964691987081607,0.0
dauguet_passions,dauguet,poetry,0.007349479648669983,0.007349479648669983,0.01660614826650161,0.012242032975658372,0.0,0.0022049763207160032,0.0022049763207160032,0.00450612642975749,0.003349209410677734,0.0
doff_jours,doff,prose,0.0013475455227253577,0.0013475455227253577,0.006339605821511125,0.0051116590642178664,0.0,5.192656728301124e-05,5.192656728301124e-05,0.00032812206715886953,0.00032812206715886953,0.0
dominique_ombreroses,dominique,poetry,0.006943552598974735,0.006943552598974735,0.015647968235123363,0.009142402287984,0.0,0.0014353611119961572,0.0014353611119961572,0.002400119800879743,0.0009647586888835859,0.0
dortzal_credomontagne,dortzal,poetry,0.006489944018396987,0.006489944018396987,0.015128759156943205,0.011136096836476648,0.0,0.0016523492929993943,0.0016523492929993943,0.003713613688745414,0.0022672931473497263,0.0
fleuriot_conge,fleuriot,prose,0.0019966968926758664,0.0019966968926758664,0.006376821630473288,0.004495473137044127,0.0,0.00012471799072402874,0.00012471799072402874,0.00019948211292948704,0.00012229013293906183,0.0
gautier_cruautesamour,gautier,prose,0.003362117587363486,0.003362117587363486,0.009209679072823154,0.005949654379962655,0.0,0.0012383164772187376,0.0012383164772187376,0.0017905911236731087,0.000725262293408682,0.0
gautier_dragon,gautier,prose,0.0016148685684865282,0.0016148685684865282,0.007833103931170092,0.0062912318522803205,0.0,0.0003241722171531391,0.0003241722171531391,0.0006035797553328938,0.0003681522931130011,0.0
gautier_elephant,gautier,prose,0.0009615736362014781,0.0009615736362014781,0.0064109451323140585,0.005509140786651102,0.0,0.0004089716149091885,0.0004089716149091885,0.000632883284521937,0.0002718438855662974,0.0
gautier_fleursorient,gautier,prose,0.00394893886942221,0.00394893886942221,0.012194980654585843,0.009295056427571417,0.0,0.0007203571286522866,0.0007203571286522866,0.00119337110739355,0.0005341254728108953,0.0
gautier_isoline,gautier,prose,0.0035556954288891223,0.0035556954288891223,0.008790436598587524,0.005794632523962909,0.0,0.0006673922878303604,0.0006673922878303604,0.001285027182363024,0.0006873003512601817,0.0
gautier_lucienne,gautier,prose,0.004602087430963198,0.004602087430963198,0.01037882623836148,0.006421740037215409,0.0,0.0017356600858997892,0.0017356600858997892,0.0024015189827625546,0.0009049625778542517,0.0
gautier_paradis,gautier,prose,0.0020441727319505756,0.0020441727319505756,0.007890700611856144,0.006048437539549509,0.0,0.0003324526867584835,0.0003324526867584835,0.0006589867137438328,0.00034416603568669283,0.0
gautier_paravent,gautier,prose,0.0005815614547347739,0.0005815614547347739,0.005093905641559873,0.0045123441868251,0.0,0.00036392393267498563,0.00036392393267498563,0.0006259996968793421,0.0002620757642043564,0.0
gautier_poesies,gautier,poetry,0.009790231025599363,0.009790231025599363,0.022045506026964024,0.013578006631360225,0.0,0.0025869725697357532,0.0025869725697357532,0.004205407253667297,0.001922082420090028,0.0
gautier_usurpateur,gautier,prose,0.0023590580689491904,0.0023590580689491904,0.006721633739567265,0.004529840773256591,0.0,0.00021941252820587573,0.00021941252820587573,0.0003908501429810194,0.00019578646723740001,0.0
gautier_vieux,gautier,prose,0.0027766650943413613,0.0027766650943413613,0.010484040679810762,0.008121155479117372,0.0,0.0005207071315170466,0.0005207071315170466,0.0009180746251797872,0.0004252095083028064,0.0
gouraud_quand,gouraud,prose,0.002264862767095365,0.002264862767095365,0.009564296922148996,0.00729943415505363,0.0,0.0004572164716632781,0.0004572164716632781,0.000551457257934039,0.00012219545404963707,0.0
krysinska_joieserrantes,krysinska,poetry,0.008266981899529869,0.008266981899529869,0.027361292328855386,0.020460440306937198,0.0,0.0008378267852584642,0.0008378267852584642,0.0024052672881113924,0.0016873676866222503,0.0
