Topic,Count,Name,Representation,Representative_Docs
-1,5339,-1_mme_jai_femme_vie,"['mme', 'jai', 'femme', 'vie', 'nest', 'cetait', 'trop', 'jeune', 'soir', 'alors', 'peutetre', 'cur', 'grand', 'voix', 'homme', 'monde', 'javais', 'petite', 'nom', 'main', 'nuit', 'petit', 'monsieur', 'faisait', 'seul', 'lon', 'mort', 'ciel', 'mere', 'jours', 'tant', 'quils', 'deja', 'quun', 'femmes', 'fille', 'lair', 'moment', 'netait', 'peine', 'soleil', 'mal', 'ah', 'trois', 'pourtant', 'reste', 'assez', 'ny', 'maintenant', 'presque', 'lautre', 'vieux', 'mieux', 'dieu', 'porte', 'bras', 'guermantes', 'tete', 'vu', 'passe', 'seulement', 'ans', 'beau', 'loin', 'grande', 'pere', 'seule', 'navait', 'oh', 'sil', 'qua', 'reve', 'jusqua', 'coup', 'gens', 'plaisir', 'fort', 'beaucoup', 'lamour', 'chambre', 'choses', 'ici', 'detre', 'maison', 'enfin', 'cote', 'oui', 'na', 'fond', 'pourquoi', 'swann', 'parler', 'corps', 'mains', 'fleurs', 'jetais', 'premiere', 'souvent', 'hommes', 'regard', 'quune', 'doute', 'matin', 'terre', 'place', 'donne', 'charlus', 'fit', 'paris', 'lombre', 'longtemps', 'bois', 'levres', 'souvenir', 'mer', 'belle', 'dailleurs', 'heures', 'roi', 'donner']","[""aujourd'hui legende larmes l'amour enseveli combien douleurs racheter baisers mots vertige palpitaient fievres adieu bien-aimee quitter levres soir triste doux lac embrase peut-etre tard reverrai blanche passer route bord l'eau tendrai bras sanglot qu'un seul geste seul daigne ecarter branches peut-etre qu'aussi souvenir jours revions deux memes esperances redirez nom milieu silence voix parler d'amour n'aurai connu n'aurai connu l'extase l'adieu beaux soirs dores remplis tristesse l'heure d'echanger supreme caresse douce qu'on croit rever encor n'aurai connu volupte mystique dire c'est fini grand ciel bleu sentir souvenirs heureux chanter morts chant melancolique n'aurai connu larmes yeux sanglots voix derniere parole l'on dirait l'amour tremble s'envole d'un geste evoque passe radieux l'amour enseveli n'aurai connu heures silence suivent departs torturer mieux gai soleil d'un rayon lumineux endort pensee peuple l'absence mourant cachot abandonne dieu livre esclave vilenies humaines souvenir haine n'aurai connu l'extase l'adieu bourreaux jour dieu qu'enfin l'on delivre vivant j'echappe mains bourreaux soudain"", ""verrons soir grande-duchesse marie-gilbert ajouta mme guermantes douter affirmation detruisait duc qu'est-ce qu'il princesse demanda swann presque hata repondre duc question swann fait croire qu'il n'etait invite comment basin c'est-a-dire ban l'arriere-ban convoques tuerie s'assommer joli ajouta-t-elle regardant swann d'un air delicat l'orage qu'il l'air n'eclate merveilleux jardins connaissez j'ai la-bas mois moment lilas fleurs faire idee beau jet d'eau enfin c'est vraiment versailles paris genre femme princesse demandai-je deja l'avez vue ici qu'elle belle jour qu'elle idiote gentille malgre hauteur germanique pleine cœur gaffes swann trop fin voir mme guermantes cherchait moment faire l'esprit guermantes grands frais faisait resservir forme moins parfaite d'anciens mots d'elle neanmoins prouver duchesse qu'il comprenait intention d'etre drole l'avait reellement sourit d'un air force causant genre particulier d'insincerite gene j'avais autrefois entendre parents parler vinteuil corruption milieux alors qu'ils qu'etait grande regnait montjouvain legrandin nuancer debit sots choisir epithetes delicates qu'il parfaitement"", ""fille croisions peut-etre eusse-je desillusionne defaut peau voiture n'avais distingue alors effort penetrer vie m'eut semble soudain impossible beaute suite d'hypotheses retrecit laideur barrant route voyions deja s'ouvrir l'inconnu peut-etre seul mot qu'elle sourire m'eussent fourni clef chiffre inattendus lire l'expression figure demarche aussitot devenues banales c'est possible n'ai rencontre vie filles desirables jours j'etais grave malgre mille pretextes j'inventais quitter annees j'allai premiere fois balbec faisant paris course voiture ami pere apercu femme marchait vite nuit pensai qu'il deraisonnable perdre raison convenances part bonheur seule vie qu'il doute sautant terre m'excuser mis recherche l'inconnue perdis carrefour deux rues retrouvai troisieme trouvai enfin essouffle reverbere face vieille mme verdurin j'evitais partout heureuse surprise s'ecria oh c'est aimable d'avoir couru dire bonjour annee-la balbec moment rencontres j'assurais grand'mere mme villeparisis qu'a cause d'un grand mal tete valait mieux rentrasse seul pied refusaient laisser descendre j'ajoutais belle fille difficile retrouver l'est monument""]"
0,278,0_levres_tete_bras_cheveux,"['levres', 'tete', 'bras', 'cheveux', 'bouche', 'mains', 'holly', 'robe', 'main', 'dor', 'cou', 'femme', 'jeune', 'corps', 'lucet', 'chrysis', 'rodays', 'petit', 'visage', 'holly rodays', 'luc', 'petite', 'pierre', 'miles', 'sourire', 'regard', 'epaules', 'pieds', 'peau', 'cetait', 'chair', 'doigts', 'blanc', 'fit', 'lore', 'pale', 'jambes', 'genoux', 'face', 'sang', 'blanche', 'noir', 'long', 'lautre', 'julien', 'vit', 'nine', 'rouge', 'coup', 'paupieres', 'chambre', 'front', 'manlio', 'poitrine', 'ciel', 'presque', 'voix', 'grand', 'homme', 'alors', 'luigi', 'beaute', 'lit', 'rire', 'belle', 'oh', 'jusqua', 'fille', 'fanny', 'setait', 'geste', 'femmes', 'baiser', 'table', 'pres', 'lenfant', 'trois', 'soleil', 'deja', 'prit', 'taille', 'blonde', 'maintenant', 'rose', 'tenait', 'mer', 'nu', 'lavait', 'soie', 'longs', 'chemise', 'haut', 'mince', 'lil', 'assise', 'fleurs', 'figure', 'enfant', 'nuit', 'pauvre', 'faisait', 'lyllian', 'trop', 'morte', 'laissait', 'velours', 'soir', 'vert', 'sourcils', 'nuque', 'portait', 'demetrios', 'lair', 'menton', 'hanches', 'nus', 'tour', 'porte', 'droite', 'nudite']","[""brillant ridicule jambes fil fil diaphaneite matite rapprochent excellemment chair mailles fraiches c'est rose-the pale prend lucet hesite tiroir gros sachet d'iris seme frais arome maillot embaume mains luc voila sandales cuir tunique bure toison tombant l'epaule jusqu'a ceinture faite d'une torsade brune poils chameau mettre tunique courte brassiere lin blanc echancree col manches joli patre l'heure nine voyait pres alors lucet poursuit s'assoit divan tant defraichi face grande glace encastree mur deboutonne bottines s'avance jusqu'au tapis laisse tomber pantalon qu'il porte retenu petite ceinture soie noire bouclee d'argent enleve calecon batiste raye rose chemise jetee divan s'attarde regarder chaussettes noires monter mollets ronds couper ligne nette nudite pale jambes s'aime alors s'amuser lui-meme penche tete epaule eleve bras baise pres nu verse l'eau cuve porcelaine plie terre grand peignoir pose pieds trempe belle eponge doree l'eau laiteuse d'une addition vinaigre parfume promene humide surtout jambes polies eclat s'exalte rosee qu'epandent lentement mains fines talons creux reins cambres chevilles genoux gouttes embaumees glissent"", ""rebord route accroupie pieds nus face appuyee genoux lasse bleme femme fauves cheveux roux dormait sang dieux aupres d'elle vieillard front chauve debout veillant toison fauve ciel bleu rayonnait implacablement pur juin mois d'or d'azur epis brulaient chaleur intense femme pale voir silence noir chilperic appuyant mors jument fit halte ors ebloui regarda femme fit signe d'approcher grands l'air imposant digne taisaient femme immobile yeux voiles doigts fauves cheveux pendaient entendre voir restait assise talus alors levant face grise triste roi deja devenu blanc courroux vieillard maigre cou branlant aveugle n'entend ame l'a quittee roi vit alors flamme bizarre dansait robe lambeaux d'un grand vase bronze tombeaux s'eleve feu follet nocturne effroi patre flamme urne errait fine bleuatre pale chilperic gens peur partir beant stupeur restait nom fille bleme haussant vase feu vacille l'homme fit lever alors l'amena yeux roi franc l'examina ennoia visage amaigri d'une douceur etrange mordu places gris fange bras d'un blanc neigeux trace coups nus"", ""apercut rebord route accroupie pieds nus face appuyee genoux lasse bleme femme fauves cheveux roux dormait aupres d'elle vieillard front chauve debout veillant toison fauve ciel bleu rayonnait implacablement pur juin mois d'or d'azur epis brulaient chaleur intense femme pale voir silence noir chilperic appuyant mors sajument fit halte ors ebloui regarda femme fit signe d'approcher grands l'air imposant digne l'ombre d'or taisaient femme immobile yeux voiles doigts fauves cheveux pendaient entendre voir restait assise talus alors levant face grise triste roi deja devenu blanc courroux vieillard maigre cou branlant aveugle n'entend ame l'a quittee roi vit alors flamme bizarre dansait robe lambeaux d'un grand vase bronze s'eleve feu follet nocturne effroi patre tombeaux flamme urne errait fine bleuatre pale chilperic gens peur partir beant stupeur restait nom fille bleme haussant vase feu vacille l'homme fit lever alors l'amena yeux roi franc l'examina visage amaigri d'une douceur etrange mordu places gris fange bras d'un blanc neigeux trace coups nus cheveux s'accrochaient trous""]"
1,262,1_duchesse_guermantes_princesse_duc,"['duchesse', 'guermantes', 'princesse', 'duc', 'mme', 'mme guermantes', 'prince', 'roi', 'parme', 'princesse parme', 'reine', 'oriane', 'duchesse guermantes', 'madame', 'courvoisier', 'swann', 'murat', 'femme', 'gens', 'fort', 'mari', 'monde', 'dailleurs', 'beaucoup', 'navait', 'repondit', 'basin', 'air', 'dame', 'mot', 'cousine', 'prince murat', 'famille', 'netait', 'villeparisis', 'taquin', 'assez', 'disait', 'nest', 'parler', 'valet', 'guillaume', 'grand', 'mme villeparisis', 'marie', 'cour', 'moment', 'lesprit', 'quils', 'conversation', 'reste', 'salon', 'personnes', 'cetait', 'parce', 'dun air', 'nom', 'cause', 'soiree', 'grande', 'duc duchesse', 'ellememe', 'detre', 'cinqmars', 'demanda', 'donner', 'ditelle', 'france', 'diner', 'faisait', 'seulement', 'valet pied', 'surtout', 'peutetre', 'fils', 'princesse guermantes', 'enfin', 'fit', 'sil', 'tant', 'hommes', 'jai', 'titre', 'ans', 'javais', 'lair', 'effet', 'souvent', 'qua', 'monsieur', 'bloch', 'trouvait', 'ajoutatelle', 'mieux', 'doute', 'trop', 'maison', 'jeune', 'nen', 'pourtant', 'laumes', 'raison', 'depinay', 'premier', 'fille', 'ah', 'montrer', 'contraire', 'verdurin', 'secria', 'prendre', 'majeste', 'passer', 'paris', 'mlle', 'place', 'peine', 'mal', 'princesses', 'choses']","[""apprenant mechancete d'elle duchesse disait c'est appelez bonne femme c'est j'appelle monstre tyrannie realite evidence lumiere lampe fait palir l'aurore deja lointaine simple souvenir disparaissaient j'etais mme guermantes qu'une dame differente disait mettant plain-pied jugeant duchesse placee fort au-dessous oriane s'interesse fond presence mme guermantes semble impossible croire tant elle-meme proclamait contraire oriane snob mathematique permettant convertir mme d'arpajon mme montpensier quantites homogenes m'eut impossible repondre demandait semblait superieure l'autre traits particuliers salon princesse guermantes habituellement cite exclusivisme partie naissance royale princesse surtout rigorisme presque fossile prejuges aristocratiques prince prejuges d'ailleurs duc duchesse s'etaient fait faute railler naturellement faire considerer invraisemblable encore m'eut invite homme comptait altesses ducs diner faisait scene parce qu'il n'avait table place droit louis xiv place extreme erudition matiere d'histoire genealogie seul connaitre cause beaucoup gens monde tranchaient faveur duc duchesse differences separaient cousins duc"", ""elegances palmarium jardin d'acclimatation doute duchesse guermantes mortification parfois faire soirs-la visite digestion princesse gardait temps cote d'elle badinant duc duchesse diner princesse gardait d'avoir habitues fermait porte sortant table peur visiteurs trop choisis deplussent l'exigeante duchesse soirs-la fideles prevenus presentaient porte l'altesse concierge repondait altesse royale recoit soir repartait d'avance d'ailleurs beaucoup d'amis princesse date-la invites c'etait serie particuliere serie fermee tant souhaite d'y compris exclus quasi-certitude nommer elus disaient d'un pique qu'oriane guermantes deplace etat-major l'aide princesse parme cherchait entourer duchesse d'une muraille protectrice personnes succes aupres d'elle douteux amis preferes duchesse membres brillant etat-major princesse parme genee faire amabilites vu qu'ils fort doute princesse parme admettait fort qu'on plaire davantage societe mme guermantes propre obligee constater qu'on s'ecrasait jours duchesse qu'elle-meme rencontrait souvent trois quatre altesses contentaient mettre carte beau retenir mots d'oriane imiter robes servir"", ""proposition audaces guermantes duchesse iena princesse parme purs usurpateurs fils portant titre duc guastalla mme guermantes lancant retint tant l'amour qu'elle portait propre originalite l'emportait encore deference princesse parme jeter convives regards amuses souriants s'efforcaient sourire fois effrayes emerveilles surtout ravis penser qu'ils temoins derniere d'oriane raconter chaud n'etaient qu'a demi stupefaits duchesse l'art faire litiere prejuges courvoisier reussite vie piquante agreable n'avait-elle cours dernieres annees reuni princesse mathilde duc d'aumale ecrit propre frere princesse fameuse lettre famille hommes braves femmes chastes princes restant moment paraissent oublier qu'ils duc d'aumale princesse mathilde s'etaient tellement plu mme guermantes qu'ils ensuite alles l'un l'autre faculte d'oublier passe temoigna louis xviii prit ministre fouche vote mort frere mme guermantes nourrissait projet rapprochement princesse murat reine naples attendant princesse parme paraissait embarrassee qu'auraient l'etre heritiers couronne pays-bas belgique respectivement prince d'orange duc brabant presenter mailly nesle prince d'orange""]"
2,249,2_jesus_disciples_jean_dieu,"['jesus', 'disciples', 'jean', 'dieu', 'royaume', 'juifs', 'royaume dieu', 'jerusalem', 'christianisme', 'religion', 'levangile', 'fils', 'judaisme', 'evangile', 'messie', 'juif', 'lhomme', 'loi', 'idees', 'evangiles', 'lhumanite', 'monde', 'lhistoire', 'pilate', 'siecle', 'matthieu', 'galilee', 'saint', 'miracles', 'pharisiens', 'doctrine', 'peuple', 'juive', 'lan', 'discours', 'chretienne', 'hommes', 'maitre', 'idee', 'fils lhomme', 'fils dieu', 'lesprit', 'religieux', 'sorte', 'synoptiques', 'fondateur', 'chretiens', 'semble', 'mort jesus', 'culte', 'juda', 'mort', 'prophetes', 'siecles', 'sens', 'vie', 'sentiment', 'beaucoup', 'theologie', 'fort', 'foi', 'grandes', 'marc', 'grand', 'nest', 'jeanbaptiste', 'lidee', 'na', 'nation', 'livre', 'letat', 'ecrits', 'romaine', 'tradition', 'daniel', 'romains', 'populaire', 'nom', 'probablement', 'revolution', 'premier', 'prophete', 'grande', 'pere', 'pretres', 'conscience', 'divine', 'societe', 'judee', 'temple', 'premiers', 'bapteme', 'telle', 'homme', 'chretien', 'lon', 'luimeme', 'testament', 'surtout', 'gnosticisme', 'doute', 'nazareth', 'caractere', 'docteurs', 'talmud', 'tel', 'vraie', 'croire', 'regne', 'principe', 'fonde', 'actes', 'josephe', 'christ', 'foule', 'redaction', 'forme', 'recits', 'leglise', 'pensee']","[""hommes celebres jean-baptiste herode grand astrologues chaldeens dit-on firent temps-la voyage jerusalem deux vieillards simeon anne laisse souvenirs haute saintete chronologie assez lache presidait combinaisons fondees plupart faits reels travestis singulier esprit douceur bonte sentiment profondement populaire penetraient fables faisaient supplement predication c'est surtout mort jesus tels recits prirent grands developpements croire cependant qu'ils circulaient deja vivant rencontrer chose qu'une pieuse credulite naive admiration jesus n'ait songe faire passer incarnation dieu lui-meme c'est douter telle idee profondement etrangere l'esprit juif n'y trace evangiles synoptiques trouve indiquee parties l'evangile jean acceptees echo pensee jesus parfois jesus semble prendre precautions repousser telle doctrine l'accusation faire dieu l'egal dieu presentee l'evangile jean calomnie juifs dernier evangile declare moindre pere ailleurs avoue pere revele croit qu'un homme ordinaire separe dieu distance infinie fils dieu hommes devenir degres divers jour appeler dieu pere ressuscites fils dieu filiation divine attribuee l'ancien testament etres qu'on pretendait egaler dieu"", ""bouche jesus discours style allures doctrines n'ont commun logia rapportes synoptiques second rapport difference telle qu'il faire choix d'une maniere tranchee jesus parlait matthieu n'a parler jean deux autorites critique n'a hesite n'hesitera mille lieues simple desinteresse impersonnel synoptiques l'evangile jean montre cesse preoccupations l'apologiste arriere-pensees sectaire l'intention prouver these convaincre adversaires n'est tirades pretentieuses lourdes mal ecrites disant chose sens moral jesus fonde œuvre divine papias apprendrait matthieu ecrivit sentences jesus langue originale naturel l'ineffable verite charme pareil discours synoptiques tour profondement hebraique discours analogies qu'ils presentent sentences docteurs juifs temps parfaite harmonie nature galilee caracteres rapproche gnose obscure metaphysique contournee remplit discours jean parleraient assez haut dire qu'il n'y discours jean d'admirables eclairs traits vraiment jesus mystique discours repond caractere l'eloquence jesus telle qu'on figure d'apres synoptiques nouvel esprit souffle gnose deja commencee l'ere galileenne royaume dieu finie l'esperance prochaine venue christ s'eloigne aridites metaphysique tenebres dogme abstrait l'esprit jesus n'est"", ""pelerinage paque l'an jusqu'a voyage fete tabernacles l'an espace pensee jesus parait s'etre enrichie d'aucun element nouveau developpa produisit degre toujours croissant puissance d'audace l'idee fondamentale jesus premier jour l'etablissement royaume dieu royaume dieu l'avons deja jesus parait l'avoir entendu sens divers moments prendrait chef democratique simplement regne pauvres desherites d'autres fois royaume dieu l'accomplissement litteral visions apocalyptiques daniel d'henoch souvent enfin royaume dieu royaume ames delivrance prochaine delivrance l'esprit revolution voulue jesus alors lieu realite l'etablissement d'un culte nouveau pur moise pensees paraissent existe fois conscience jesus premiere toutefois d'une revolution temporelle parait l'avoir beaucoup arrete jesus regarda terre riches terre materiel valant peine qu'il s'en occupat n'eut ambition exterieure quelquefois consequence naturelle grande importance religieuse changer importance sociale gens demander constituer juge arbitre questions d'interets jesus repoussait propositions fierte presque injures plein ideal celeste sortit dedaigneuse pauvrete quant deux conceptions royaume dieu jesus parait toujours gardees simultanement s'il n'eut qu'un enthousiaste""]"
3,236,3_cul_maman_putain_charlotte,"['cul', 'maman', 'putain', 'charlotte', 'lili', 'foutre', 'queue', 'pine', 'langue', 'trou', 'bouche', 'jouir', 'oh', 'dis', 'branle', 'fesses', 'poils', 'fais', 'teresa', 'con', 'ah', 'jai', 'oui', 'fille', 'trou cul', 'tiens', 'petite', 'questce', 'ha', 'filles', 'branler', 'mauricette', 'ricette', 'enculer', 'envie', 'pucelage', 'madame', 'suce', 'naime', 'mere', 'decharge', 'fitelle', 'ans', 'chloris', 'pisse', 'merde', 'jouis', 'jai envie', 'putains', 'comment', 'jen', 'alors', 'godmiche', 'cuisses', 'ten', 'pucelle', 'couilles', 'gousse', 'minette', 'veuxtu', 'fous', 'gosse', 'doigt', 'petite fille', 'bouton', 'eh', 'tas', 'sucer', 'baiser', 'prima', 'feras', 'enculee', 'bordel', 'petit', 'mieux', 'chat', 'petites', 'gueule', 'mets', 'voila', 'ben', 'septima', 'depuceler', 'estce', 'bander', 'six', 'poil', 'cochon', 'pourquoi', 'jaime', 'mouille', 'baise', 'naime voir', 'trois', 'maintenant', 'vite', 'sale', 'regarde', 'lit', 'trop', 'ferai', 'ha ha', 'dites', 'pis', 'mal', 'assez', 'salope', 'petites filles', 'cochonne', 'jetais', 'men', 'monsieur', 'ventre', 'dedans', 'bon', 'fourre', 'seule', 'vois', 'jy', 'deux trous']","[""etat charlotte reparut comble l'excitation fait moitie moins plaisir possedant elle-meme qu'en prenant mere langue premiere dit-elle tiens regarde j'encule maman langue regarde mets queue maintenant ouvre fesses ha ha disais l'heure gagnais vie trou cul encore au-dessous qu'on prend lecher ouvrir fesses femme qu'on encule voila teresa retrouvait ouvrant cuisses bouche fille charlotte nerveuse parleras maman parleras connais dira alors parle temps tais seconde m'arrete branle teresa habituee caprice charlotte cessa instant parler vite langue defends branler fais minette qu'est-ce qu'il prend m'attaquer bouton est-ce faire jouir quinze secondes est-ce client t'attend porte n'as fini sucer dis putain presse tant leche-moi babines reviendras bouton dirai jeta regard signifiait voila comment parler continua interruption pourriture charlotte enfants qu'on nourrit sein lait l'ai nourrie cul"", ""foutre maintenant qu'elle vingt ans fourre encore langue comment saloperie pareille a-t-elle sortir d'un chat ferait-on faire j'entre amant prends yeux lit qu'il fait mouiller lecher cul au-dessous putains raccrocheuse ferait cocue premiere nuit passes journees branler sœurs pleurant c'est malheureux d'avoir tant miches finir seule nuit trouve queue t'a fait jouir eh regarde queue-la cul jusqu'a racine t'en laisse couilles lecher langue bouton maintenant sale gousse vite ralentis m'encule amant j'ai envie jouir qu'est-ce penses foutre pisser bouche cochonne fait trembler j'etais verrais frotterais poils mufle t'apprendre lecher cul l'auras foutre n'est mouille c'est queue amant rend folle fort langue vite oui encore ah salope salope ah branle tetons qu'il m'encule putain charlotte soif est-ce caresses couilles qu'il bande dur jusqu'au fond ah petite chienne fais jouir tiens voila"", ""entrailles c'est queue ah cochon j'y t'en occupe continue prier sainte marie mere dieu priez pauvres pecheurs ah ah branles par-dessous mouilles eponge priez pauvres pecheurs queue trop loin branle doucement maintenant l'heure ha ha mort jouis ha ha soit-il gousse enculee ah oui qu'elle gousse bon mets-la-moi cul habituee oui loup n'aime deux choses langue filles chat queue hommes cul encule-moi jouir faut-il mouiller mouille crachant depeche-toi trompe trou c'est oui c'est pousse cochon pousse j'y ha oui vite albertine ha lentement arrete qu'il m'encule decharge jusqu'au fond oui jusqu'au fond sente couilles ah sens albertine fourre main chat prends-lui queue branle-le branle-le ah langue sens toujours tiens salete sens-tu pisse foutre cul oui sens ah salauds bois jus albertine fais fais xi dis petit t'as fini jouir ben qu'on fait fini d'enculer fille sort pine cul couilles vides laver cherie cul c'est chaud laisse recommence deux coups deculer ben merde qu'est-ce prendre""]"
4,216,4_fleurs_fleur_chef odeurs_odeurs suaves,"['fleurs', 'fleur', 'chef odeurs', 'odeurs suaves', 'suaves', 'odeurs', 'roses', 'chef', 'rose', 'coeur', 'iris', 'hortensias', 'lilas', 'doux', 'bleus', 'hortensias bleus', 'bouquet', 'parfum', 'parfums', 'dor', 'lis', 'reve', 'ame', 'printemps', 'floral', 'papillons', 'jeu floral', 'miel', 'cheveux', 'ciel', 'terre', 'vierge', 'flore', 'bouquets', 'doigts', 'vase', 'soleil', 'branches', 'beau', 'mourir', 'cur', 'jai', 'encor', 'lon', 'couleurs', 'bois', 'bleu', 'cieux', 'jardin', 'fin', 'robe', 'jaime', 'morts', 'quun', 'pres', 'levres', 'pleurs', 'beaute', 'larmes', 'damour', 'rose rose', 'coeurs', 'feuille', 'fond', 'front', 'dieu', 'poete', 'chambre', 'lame', 'petales', 'fleuri', 'rosa', 'douce', 'odeur', 'violettes', 'souvenir', 'feuilles', 'deuil', 'velours', 'noir', 'reves', 'langueur', 'passiflora', 'mysterieux', 'coupe', 'tige', 'mort', 'plein', 'vent', 'blanc', 'voix', 'petale', 'desir', 'sy', 'porte', 'fleuris', 'pleins', 'lair', 'cent', 'blanche', 'font', 'vert', 'belle', 'dirait', 'joie', 'lauriersroses', 'las', 'tel', 'sourire', 'coupes', 'mieux', 'lamour', 'reine', 'blancs', 'fruits', 'lombre', 'nuit', 'petits', 'regards', 'plante']","[""verges vertumne ceres loin d'avoir reve laids rosier d'un gateau savoie sainte marie accepte pur don parfum d'un oremus trouve voie fleurs lis plumes dindon fleurs perles cxxiv couleur noire semblait fourbi clair irise baudelaire fleurs perles encor charment baudelaire aimees s'arment gendarment main calmees merle chant deferle voix blanche notes blamees droites etroites paraissent gourmees roides froides embaumees chef odeurs suaves rudes prudes amour charmees reches reveches pleur lamees riches chiches airs d'enrhumees comment formees comment germees comment fermees baudelaire aimees fleurs givre cxxv fleurs givre dentelles constelles hiver livre vitres ouvragees flores rangees fleurs glace fleurs plume c'est place volume vitres ouvragees d'etoffes frangees chef odeurs suaves fleur neige tache decembre cache froid cortege vitres ouvragees larmes figees fleurs gelee fleurs d'etoile masquant d'un voile triste allee vitres ouvragees roses changees flore exquise fond flamme cristallise l'ame fleurs complementaires cxxvi fleurs complementaires glycines chutes d'eclosions lilassees"", ""neige chef odeurs suaves liv vivus divae lettre mets vol d'un papillon vivant l'enveloppe rose j'ajoute cachet vermillon l'adresse d'une rose portera-t-il choses ailees coeur subtil aspect envolees l'insecte vivra-t-il encor ouvrirez missive cheveux decor rendra-t-il parfois pensive papier couleur feu route sempiternelle aura-t-il ecrit aveu l'or pensant aile vivus divae entendez-vous leger coeur battre encore petite ame exhalee mains madame cause-t-elle langueur depouille mortelle epanouie front embellit chapeau rond fanchon dentelle metempsychose d'azur promise eternites breves rouvre-t-elle l'air pur bleu paradis reves chef odeurs suaves lv intus madrigal papillon eventre epines moroses montra petit coeur roses peut-etre parfums fleurs hantises fortes souvenirs defunts refleurissent fleurs mortes grand coeur transperce epines treves trouverez circe l'ouvrira reves maintiens lvi maintiens envoi fleurs papillons las reposent lilas perir longs s'opposent papillons dechoir yeux blonds lilas paillons s'embellissent papillons trop vite moins las palissent lilas plissent falbalas chef odeurs suaves tels papillons lilas regnent rayons regards las tels helas tels s'eteignent lilas papillons regards perdus lvii regards perdus"", ""cascades volutes grappes larmes lassees sorte glycines prestiges leurrent font parterres-piscines fleurissent pleurent iris veloutes levres violettes aveux ecoutes brumes voilettes chef odeurs suaves sorte iris couleurs marient visages fleuris s'irisent sourient oeillets purs yeux parfum l'oeillade clins d'odeurs delicieux clair fleurs taillade sorte oeillets regards s'achevent qu'en songeant cueillais l'eau revivent revent lis feux inouis etoiles d'extases aussitot evanouis qu'epanouis vases fleurs complementaires sorte rayons petales s'eplorent blanches constellations eclairent deflorent lis glycine iris oeillet l'ame fleur blessee feuille feuillet bientot lu vite passee sorte humains brievetes telles qu'ils sentent trembler mains portant immortelles chef odeurs suaves cxxvii fine fleur fleur tapis foisonne laines kaolins luit porcelaines fleur emaux cloisonne vases fleur airs hale eaux vases fleurs ecrans eclosent masses manches revers faces fleur tissus chamarre chales fleur eaux houle airs hales fleur paleurs lacte l'ivoire l'abeille d'art l'ambre boire fleur metaux poli laques d'or eclabousses places plaques fine fleur fleur reflets irise nacre fleur l'apparence simulacre fleur objets moissonne""]"
