topic,rank,word,word_lemma,word_pos,weight
20,57,ajoutatelle,ajoutatell,ADJ,0.0023180985099162258
20,58,coup,coup,NOUN,0.00227969670956216
20,59,femme,femme,NOUN,0.0022692350378348447
20,60,main,main,NOUN,0.0022690809649437
20,61,comprendre,comprendre,VERB,0.002258937228721286
20,62,grand,grand,ADJ,0.0022493083973743303
20,63,vitrail,vitrail,NOUN,0.0022456618800642167
20,64,beau,beau,ADJ,0.002233491067415528
20,65,figaro,figaro,PROPN,0.0022317788200985284
20,66,balbec,balbec,ADV,0.0022283564526896886
20,67,patronne,patronne,NOUN,0.00220718948508184
20,68,nest,nest,ADJ,0.002206020449401088
20,69,lady viane,lady,X,0.0021927298472640723
20,70,beaute,beaute,NOUN,0.002186507741588783
20,71,fille,fille,NOUN,0.002178924824934176
20,72,mrs,mr,NOUN,0.0021773826431956043
20,73,tante,tante,NOUN,0.0021612980332727043
20,74,guermantes,guermante,NOUN,0.0021528862383840292
20,75,province,province,NOUN,0.0021427220980523355
20,76,cire,cire,NOUN,0.0021269225966150714
20,77,role,role,NOUN,0.0021252937624127244
20,78,scene,scene,NOUN,0.002121267832815268
20,79,dautres tableaux,dautre,ADJ,0.002117813154028502
20,80,potain,potain,NOUN,0.002117813154028502
20,81,syllogisme,syllogisme,NOUN,0.002117813154028502
20,82,monsieur,monsieur,NOUN,0.0021158026046455805
20,83,epoque,epoque,NOUN,0.0021146142255392556
20,84,bete,bete,NOUN,0.002110529409201317
20,85,viane,viane,VERB,0.002108586349624447
20,86,dailleurs,dailleur,NOUN,0.002095130169030944
20,87,consideration,consideration,NOUN,0.002090556004398359
20,88,donnait,donner,VERB,0.0020902713748804157
20,89,sonate,sonate,NOUN,0.002085487605165082
20,90,lart,lart,NUM,0.002083301146128574
20,91,javais,javais,AUX,0.0020723040138431402
20,92,realite,realite,NOUN,0.0020718285843052213
20,93,mademoiselle,mademoiselle,PROPN,0.0020706912348144022
20,94,luc,luc,ADJ,0.0020689080578306096
20,95,pederaste,pederast,ADJ,0.00206414413695742
20,96,mode,mode,NOUN,0.0020622793641494708
20,97,jaurais,jaurais,AUX,0.0020531917728491417
20,98,vrai,vrai,ADJ,0.0020364244896356075
20,99,pensee,pensee,NOUN,0.0020341619124597888
20,100,suite,suite,NOUN,0.002024228905742235
20,101,celebre,celebre,ADJ,0.0020195854983759013
20,102,lhomme,lhomme,NOUN,0.002018877725273794
20,103,arts,art,NOUN,0.0020152972388850394
20,104,importantes,important,ADJ,0.0019993527034847867
20,105,setait,seter,VERB,0.0019986522617911396
20,106,beaucoup,beaucoup,ADV,0.0019953427908740483
20,107,ditil,ditil,VERB,0.001994186414924156
20,108,cambremer,cambremer,NOUN,0.001985527668902699
20,109,quen,quen,PRON,0.0019785643093338965
20,110,ditelle,ditelle,PROPN,0.001963617923522866
20,111,dautres,dautre,ADJ,0.0019520972745162364
20,112,gens,gens,NOUN,0.0019519137856907412
20,113,lu,lire,VERB,0.0019468262866400644
20,114,quelstir,quelstir,VERB,0.0019460581403721803
20,115,grande,grand,ADJ,0.00194376288037158
20,116,maintenant,maintenant,ADV,0.0019360882204606789
20,117,demandai,demander,VERB,0.0019354099565090219
20,118,devenue,devenir,VERB,0.0019341305347077454
20,119,eh,eh,INTJ,0.0019297213179566542
20,120,art,art,NOUN,0.0019189567572716827
21,1,cur,cur,NOUN,0.007188194873249164
21,2,soleil,soleil,NOUN,0.006381206098117921
21,3,ciel,ciel,NOUN,0.0063701343594941146
21,4,pleurs,pleur,NOUN,0.0063599076821823095
21,5,damour,damour,NOUN,0.0060655920591529385
