topic,rank,word,word_lemma,word_pos,weight
143,21,venise,venise,NOUN,0.004263770227095731
143,22,vagues,vague,NOUN,0.004224743469437368
143,23,lamour,lamour,NOUN,0.004203508371463284
143,24,femmes,femme,NOUN,0.004189339331530289
143,25,langueur,langueur,NOUN,0.004170488025565894
143,26,reve seul,reve,PROPN,0.004053273684637856
143,27,cur pauvre,cur,NOUN,0.004053273684637856
143,28,chasubles,chasuble,NOUN,0.004053273684637856
143,29,hommes,homme,NOUN,0.004035055876792961
143,30,mer,mer,NOUN,0.004001827749836291
143,31,anarchie,anarchie,NOUN,0.003964612344577151
143,32,demogorgon,demogorgon,ADJ,0.003964612344577151
143,33,pur visage,pur,ADJ,0.003964612344577151
143,34,aimons,aimer,VERB,0.003930541527072901
143,35,lestacade,lestacade,NOUN,0.003887821623923269
143,36,pieds,pied,NOUN,0.0038288471578992248
143,37,vaincu,vaincre,VERB,0.003810706643644762
143,38,dieu,dieu,NOUN,0.003798606645678051
143,39,myrs,myr,NOUN,0.0037595246789197297
143,40,pitie,pitie,NOUN,0.0037092273003410574
143,41,jusquau,jusquau,ADP,0.003709226602040735
143,42,requiescat,requiescat,VERB,0.00370473807397006
143,43,poincare,poincare,PROPN,0.00370473807397006
143,44,faims,faim,NOUN,0.00370473807397006
143,45,dieux,dieu,NOUN,0.0036879985622099323
143,46,douleur,douleur,NOUN,0.0036677249740811285
143,47,flute,flute,NOUN,0.003620622161436064
143,48,lutte,lutte,NOUN,0.0036179912666583834
143,49,soifs,soif,NOUN,0.003608732055289456
143,50,ebauches,ebauche,NOUN,0.003608732055289456
143,51,montait,monter,VERB,0.0035863815548652
143,52,eden,eden,NOUN,0.0035265159940061496
143,53,leffroyable,leffroyabl,ADJ,0.0034546267120624174
143,54,moines,moine,NOUN,0.003421804193017636
143,55,quailleurs,quailleur,NOUN,0.003421804193017636
143,56,femmes quil,femme,NOUN,0.003421804193017636
143,57,cependant,cependant,ADV,0.003413774855297926
143,58,brise,brise,NOUN,0.0034085831139577896
143,59,particulier,particulier,ADJ,0.0034010671864671237
143,60,ciel dun,ciel,NOUN,0.0033907612775104386
143,61,crucifix,crucifix,NOUN,0.003361315314026279
143,62,cur,cur,NOUN,0.0033456737258424833
143,63,fremissants,fremissant,ADJ,0.003333310403510221
143,64,lentement,lentement,ADV,0.0033288773888856234
143,65,souviens,souvenir,VERB,0.003324515682081256
143,66,soirs,soir,NOUN,0.0033191472795313865
143,67,debordant,deborder,VERB,0.003306612417190012
143,68,tapisseries,tapisserie,NOUN,0.0032811051227891377
143,69,roman,roman,NOUN,0.0032517971098767937
143,70,jusquau soir,jusquau,ADP,0.0032107737050331665
143,71,pamee,pamee,NOUN,0.003189130169900562
143,72,cloche,cloche,NOUN,0.0031505298569382417
143,73,tient,tenir,VERB,0.0031358136603963187
143,74,apprecier,apprecier,VERB,0.003109931252063725
143,75,premiere,premier,ADJ,0.003096415380499652
143,76,japonaise,japonais,ADJ,0.0030741053598500484
143,77,croix,croix,NOUN,0.0030430155708935053
143,78,bosquets,bosquet,NOUN,0.0030403979319015926
143,79,denoue,denouer,VERB,0.0030242634702943674
143,80,fa,fa,DET,0.0030242634702943674
143,81,seul,seul,ADJ,0.003000578421349838
143,82,nont,nont,VERB,0.002996141453711643
143,83,colles,coller,VERB,0.0029933039709873605
143,84,moustiques,moustique,NOUN,0.002978433370773235
143,85,noyes,noyer,ADJ,0.002978433370773235
143,86,netre,netre,NOUN,0.002962522209807598
143,87,vouee,vouer,VERB,0.002936019820278756
143,88,bras,bras,NOUN,0.0029198364517388172
143,89,encor,encor,ADV,0.0029095616530509247
143,90,flots,flot,NOUN,0.0028926534482983032
143,91,violentes,violent,ADJ,0.002883981117535248
143,92,voyais,voir,VERB,0.0028728215483796783
143,93,grand salon,grand,ADJ,0.0028596463650943696
143,94,jusquau jour,jusquau,ADP,0.0028596463650943696
143,95,taisent,taire,VERB,0.0028363119210796676
143,96,mettrai,mettre,VERB,0.0028363119210796676
143,97,ruisseaux,ruisseau,NOUN,0.0028249949226867967
143,98,coffre,coffre,NOUN,0.0028249949226867967
143,99,unie,uni,ADJ,0.0028249949226867967
143,100,corps,corps,NOUN,0.002816742157393231
143,101,france,france,PROPN,0.002804115372551662
143,102,guerre,guerre,NOUN,0.002777148871337101
143,103,pecher,pecher,VERB,0.0027715686890747264
143,104,raoul,raoul,PROPN,0.002732182680326907
143,105,chastete,chastete,NOUN,0.002722750031615234
143,106,amants,amant,NOUN,0.002721556316840215
143,107,anxiete,anxiete,NOUN,0.002713472109511501
143,108,che,che,NOUN,0.0027043439620594487
143,109,genoux,genou,NOUN,0.002701103953078448
143,110,beaute,beaute,NOUN,0.0027006183438096866
143,111,pauvre,pauvre,ADJ,0.0026907973446019234
143,112,ardents,ardent,ADJ,0.0026778120716508154
143,113,diris,diris,VERB,0.0026692379715338513
143,114,appris,apprendre,VERB,0.002656751616626087
143,115,brumes,brume,NOUN,0.002644270353916996
143,116,gerda,gerda,NOUN,0.0026361874217382094
143,117,rubis,rubis,NOUN,0.002628218693426056
143,118,lucioles,luciole,NOUN,0.002628218693426056
143,119,active,actif,ADJ,0.002620361018048601
143,120,zele,zele,NOUN,0.002620361018048601
144,1,davril,davril,NOUN,0.010033874324144014
144,2,pommiers,pommier,NOUN,0.009807380498673917
144,3,dame agee,dame,NOUN,0.008636599460214611
144,4,agee,age,ADJ,0.008581457936339677
144,5,dame,dame,NOUN,0.0074991760506124445
144,6,vieille,vieux,ADJ,0.0073244038361691775
144,7,rides,ride,NOUN,0.006849154301674129
144,8,guichet,guichet,NOUN,0.006357496637951108
144,9,marquis,marquis,NOUN,0.006229135754680636
144,10,vieillir,vieillir,VERB,0.006175213988128314
144,11,lily,lily,PROPN,0.006086886303858118
144,12,altesse,altesse,NOUN,0.005858843409709276
144,13,pension,pension,NOUN,0.00570762858472844
144,14,vieille dame,vieux,ADJ,0.0056536273855234374
144,15,preposee,prepose,NOUN,0.00558303878650633
144,16,cheri,cheri,NOUN,0.0055539084185508986
144,17,certificat,certificat,NOUN,0.00550167857037845
144,18,dixneuf cent,dixneuf,ADJ,0.005237011924983198
144,19,ans,an,NOUN,0.00510721462028153
144,20,rachilde,rachilde,NOUN,0.004768122478463331
144,21,max,max,NOUN,0.004683614016145843
144,22,heureuses,heureux,ADJ,0.004667576947580529
144,23,tiers,tiers,NOUN,0.004445171556801121
144,24,legouff,legouff,ADJ,0.004423088143373988
144,25,isabelle,isabelle,PROPN,0.004288133013090103
144,26,lhomme,lhomme,NOUN,0.004259279706425535
144,27,morpho,morpho,NOUN,0.004243778609368128
144,28,voix publique,voix,NOUN,0.004243778609368128
144,29,piant,pier,VERB,0.004243778609368128
144,30,verdure,verdure,NOUN,0.004189574904557273
144,31,alice,alice,PROPN,0.0041547996072003775
144,32,rides cheveux,ride,NOUN,0.004116678252247819
144,33,vieillirait,vieillir,VERB,0.004116678252247819
144,34,setait crue,seter,VERB,0.004116678252247819
144,35,cinquante ans,cinquante,NUM,0.004115886132450384
144,36,duc morny,duc,NOUN,0.004012844907504107
144,37,dechiffrait,dechiffrer,VERB,0.003925067906828447
144,38,herbert,herbert,ADJ,0.003914839741999945
144,39,dixneuf,dixneuf,ADJ,0.0038572755918286905
144,40,cheveux blancs,cheveu,NOUN,0.0037726973154807364
144,41,delphine,delphine,PROPN,0.0037238814160873114
144,42,morny,morny,NOUN,0.0037220258576708865
144,43,boite poudre,boite,NOUN,0.0037220258576708865
144,44,vallette,vallette,PROPN,0.0037220258576708865
144,45,quetel,quetel,ADJ,0.0036677857135856335
144,46,madame veuve,monsieur,NOUN,0.0036677857135856335
144,47,veuve quetel,veuve,NOUN,0.0036677857135856335
144,48,crue,cru,ADJ,0.0035845088027440545
144,49,mme saint,mme,NOUN,0.003572737292697512
144,50,mercure,mercure,NOUN,0.003553036382554915
144,51,trimestre,trimestre,NOUN,0.00353058158512663
144,52,cyprien,cyprien,ADJ,0.0034913412833221325
144,53,songeur,songeur,VERB,0.0034913412833221325
144,54,buts,but,NOUN,0.0034913412833221325
144,55,annales,annale,NOUN,0.0034546397840858447
144,56,voix blanche,voix,NOUN,0.0034546397840858447
144,57,vieillesse,vieillesse,NOUN,0.0034114635528594136
144,58,civile,civil,ADJ,0.003387673914660378
144,59,histoire,histoire,NOUN,0.0033488982659671145
144,60,portrait,portrait,NOUN,0.0033238396857603026
144,61,felicite,felicite,NOUN,0.003313461223218647
144,62,dalfred,dalfred,ADJ,0.0033000627933298683
144,63,bonne sante,bon,ADJ,0.0033000627933298683
144,64,linda,linda,PROPN,0.0033000627933298683
144,65,chemin,chemin,NOUN,0.0032905713232251536
144,66,pays,pays,NOUN,0.003270756219504998
144,67,blanc,blanc,ADJ,0.0032634011450027684
144,68,lautrement,lautrement,ADJ,0.003248378226437579
144,69,dhabitude,dhabitude,NOUN,0.0032469490757827384
144,70,home,home,NOUN,0.003178748318975554
144,71,long silence,long,ADJ,0.003178748318975554
144,72,souvenir,souvenir,NOUN,0.0031670024457514075
144,73,belle,bel,ADJ,0.003158299671218091
144,74,veuve,veuve,NOUN,0.003146876053221879
144,75,bande,bande,NOUN,0.0031375132701862564
144,76,suite,suite,NOUN,0.0030998286133018206
144,77,bourdonne,bourdonner,VERB,0.003097517802701958
144,78,titre,titre,NOUN,0.0030791541286865906
144,79,vieillie,vieillir,VERB,0.0030789117040950073
144,80,ignoble,ignoble,ADJ,0.0030608989958349872
144,81,dites,dire,VERB,0.003059086151773482
144,82,rue lodeon,rue,NOUN,0.003043443151929059
144,83,neuf,neuf,ADJ,0.003036082630670652
144,84,confia,confier,VERB,0.003026510918387705
144,85,reflechis,reflechir,ADJ,0.0030100719337207557
144,86,taranne,tarann,ADJ,0.002994098402907561
144,87,minutieusement,minutieusement,ADV,0.002978564816046817
144,88,gros,gros,ADJ,0.0029694041976895255
144,89,duc,duc,NOUN,0.0029343779936075996
144,90,commence,commencer,VERB,0.002930329086268416
144,91,mariage,mariage,NOUN,0.0029284741692670573
144,92,lodeon,lodeon,NOUN,0.002920386884491531
144,93,mme,mme,NOUN,0.0029094124422179807
144,94,modeste,modeste,ADJ,0.0029080762276827345
144,95,cinquante,cinquante,NUM,0.002880540661926165
144,96,frissonna,frissonner,VERB,0.0028803857110797624
144,97,blancs,blanc,ADJ,0.0028744062283402793
144,98,prit main,prendre,VERB,0.002855215275667555
144,99,descends,descendre,VERB,0.002808021548541113
144,100,raconter,raconter,VERB,0.002806295853234482
144,101,yeux bleus,oeil,NOUN,0.0028001559967986154
144,102,vingt,vingt,NUM,0.0027969510976425327
144,103,autrefois,autrefois,ADV,0.002771408543373605
144,104,normande,normand,ADJ,0.0027644871154295105
144,105,alors,alors,ADV,0.0027620457360734573
144,106,ferme,ferme,ADJ,0.0027526897504713296
144,107,grandpere,grandpere,NOUN,0.0027412432389271914
144,108,vieux,vieux,ADJ,0.0027412209086920877
144,109,testament,testament,NOUN,0.002733918558488986
144,110,veillait,veiller,VERB,0.0027144278266957385
144,111,convaincre,convaincre,VERB,0.0027049309294544526
144,112,espivant,espiver,VERB,0.002695592365298183
144,113,cheveux,cheveu,NOUN,0.002689581952585426
144,114,passe,passer,VERB,0.0026807201755206446
144,115,pourquoi,pourquoi,ADV,0.002670501730200705
144,116,mariette,mariette,NOUN,0.0026527475711972284
144,117,villas,villa,NOUN,0.002626014100599373
144,118,essoufflee,essouffler,VERB,0.002617895471504031
144,119,etroits,etroit,ADJ,0.002602003915919669
144,120,publique,public,ADJ,0.002594224615759715
145,1,germaine,germain,ADJ,0.019975938430323963
145,2,daniel,daniel,PROPN,0.016730929726627944
145,3,mensonge,mensonge,NOUN,0.009886470847475928
145,4,mensonges,mensonge,NOUN,0.00891352673152639
145,5,jerome,jerome,PROPN,0.006983554907311754
145,6,dire leon,dire,VERB,0.006475832630217095
145,7,nest seule,nest,DET,0.00585501587024827
145,8,amour,amour,NOUN,0.005682389040001249
145,9,leon,leon,PROPN,0.005290382366067962
145,10,therese,therese,NOUN,0.005130094732503338
145,11,reggie,reggie,NOUN,0.005000401009243224
145,12,mitsou,mitsou,ADJ,0.004887146753323652
145,13,mentir,mentir,VERB,0.00473438349168607
