Topic,Count,Name,Representation,Representative_Docs
-1,4735,-1_cur_cetait_homme_fille,"['cur', 'cetait', 'homme', 'fille', 'petite', 'mort', 'mains', 'dieu', 'nest', 'bras', 'petit', 'nuit', 'ciel', 'porte', 'tete', 'fit', 'soir', 'monde', 'mere', 'dire', 'lon', 'ame', 'madame', 'moins', 'seul', 'pere', 'regard', 'tant', 'terre', 'coup', 'pauvre', 'peutetre', 'oui', 'visage', 'peine', 'deja', 'jours', 'quun', 'pourquoi', 'enfant', 'oh', 'trois', 'maintenant', 'nom', 'hommes', 'lamour', 'monsieur', 'ici', 'soleil', 'lautre', 'grande', 'maison', 'femmes', 'faisait', 'enfin', 'ditil', 'ans', 'setait', 'mal', 'dor', 'chambre', 'cote', 'bon', 'passe', 'amour', 'seule', 'belle', 'cependant', 'front', 'enfants', 'navait', 'joie', 'fond', 'netait', 'larmes', 'beau', 'vieux', 'moment', 'maitre', 'vu', 'bonheur', 'fils', 'force', 'presque', 'silence', 'lair', 'jusqua', 'detre', 'doux', 'tour', 'ny', 'mieux', 'ville', 'sen', 'bois', 'comment', 'place', 'sang', 'prince', 'fort', 'reve', 'bonne', 'levres', 'jeunes', 'corps', 'repondit', 'beaucoup', 'jeune fille', 'choses', 'voila', 'quune', 'semblait', 'matin', 'seulement', 'vent', 'heures', 'sil', 'na', 'ami', 'jeune homme']","[""brume lointaine quelquefois malgre tant d'ombre tant pleurs face fraicheur eaux fontaine nostalgie jours passes l'ete chaleur l'eau l'air bleu temps defunt tremble nostalgie gonfle l'ame l'on croyait endormie assagie desir soupir forme aujourd'hui l'absente lointaine enchantante colline petit chateau rouge gris toit luit au-dessus balcon fleurs capucine revois cœur soirs doux rouilles fin oscillement soir l'air bleu nage brouillard leger ondulant mouille monte pre blanc carottes sauvages crepitement champs l'espace tremblant bruit incessant cris secs d'elytres soleil tombe dur rayon soleil blanc tape maison aveuglant vitres entendait sonner l'heure diner cloche suspendue mur feuillage dinait frissons d'ombre environne encor jour faible vitrage regardais plaine indolente cherchant boire respirer repos terre l'impossible union ames champs pleurait desir aride volontaire nuit beaute nuit sombre eclaircissement l'air doucement vide chaleur reflets lumiere bruit lune devoilee lucide preside goutait tiedeur ivre large alors epouvantee besoin n'etre seule douce immensite causions longuement l'air fenetre l'ombre d'un cœur noirs detours nuit orageuse impenetrable sombre eclairs faux regards phare faux amour menez-vous l'espoir"", ""n'ajouteront d'amertume mer tristes pleurs humains charges peine humaine qu'ils coule ciel tremblant lune zenith meurt solitude qu'ils coule oreiller blanc doigts priere livre d'etude fait decor sacre goutas beaute d'invisibles roses regard mouilla l'orgueil pleurer reposa long profond choses n'as seul pleurs chauds nombreux grand sage l'envie c'est tant cœur l'avoir malheureux souffrir d'amour c'est s'appuyer tant vie crois vains pleurs silencieux secret nuits pleinement vis drame ah repands-les devrais-tu pauvre femme geste emouvant voiler yeux propos tristesse vaudrait mieux certainement souffrir cesse n'avoir repits apaisement semble l'on paie ensuite doublement trahison d'avoir oublie tristesse coup arrive pourquoi reve chant l'a reveillee fait bruit long menu feuillee donne soir gout l'aspect gris froid reprend s'agite resiste ouvre livre rit defi dedain peut-on ah peut-on echapper soudain obscur l'on triste c'est vain qu'on fuir rester s'asseoir gemir voir crier d'aimer s'accuser d'etre faire entrer peine ouvrant fenetre boire plein chagrin l'odeur soir"", ""l'heure breve l'ai connu tourment mal reve sublime orgueil qu'il toujours front cherche medite sagesse sobre fiere s'abrite paix d'un beau seuil livres qu'il touches qu'il lus qu'il venere entourez-le toujours atmosphere gloire labeur dites-lui d'appuyer doigts tempe dites-lui d'eclairer toujours lampe cœur chemins qu'il parcourra voyez donne faites sol pieds chers rayonne soyez-lui surs chemins preparez-lui rencontre belle l'ivresse oui consentir qu'il goute caresse nobles mains oh confie silence ardeur pauvre violence indicible emoi neuf pur lave tant larmes donne-lui roses charmes souvenir mains jointes pleurs triste colere regards constamment arretes terre cœur presque epuise malheur ciel pame prieres ondoyant noye paupieres bouche ecrase amour flancs attachant supplice rouge blessure noir sacrifice holocauste humain deviendront-ils grave l'exige fortune joie lumineux prodige lendemain eh bonheur vaste unique ame cris obstines fin reclame l'equitable dieu compter helas l'amertume passee l'ai paye d'un coup nuit glacee disant adieu triomphe l'amour l'apaisement fait l'absence complete geste las d'attendre d'esperer l'esprit fini vehemente enquete""]"
0,187,0_commandant_mer_navire_langelle,"['commandant', 'mer', 'navire', 'langelle', 'officiers', 'bord', 'lamiral', 'lequipage', 'resort', 'matelots', 'capitaine', 'vent', 'barque', 'baleiniere', 'bientot', 'marine', 'bateau', 'hommes', 'vaisseau', 'batiment', 'voiles', 'fleuve', 'cap', 'officier', 'toullec', 'port', 'tempete', 'navires', 'lofficier', 'vaisseaux', 'cote', 'cotes', 'leau', 'lescadre', 'pont', 'dunette', 'camoens', 'lieutenant', 'neptune', 'quart', 'tribord', 'anglais', 'moment', 'trois', 'deau', 'rade', 'ensuite', 'marins', 'enfin', 'embarcation', 'vagues', 'milieu', 'ville', 'bouee', 'batiments', 'commandants', 'plage', 'ferdinand', 'cependant', 'jusqua', 'mat', 'heures', 'ordres', 'afin', 'passagers', 'babord', 'cents', 'canot', 'troupes', 'milady', 'jours', 'large', 'general', 'terre', 'chef', 'cabine', 'varna', 'amiral', 'quatre', 'guerre', 'lhorizon', 'grande', 'manuvre', 'sebastopol', 'sud', 'tour', 'brise', 'semillante', 'crimee', 'patron', 'coup', 'france', 'francais', 'gabiers', 'lembarcation', 'flotte', 'cents hommes', 'mats', 'soldats', 'nuit', 'bruat', 'misaine', 'instant', 'dernier', 'lames', 'roland', 'larmee', 'deja', 'carre', 'huit', 'barre', 'cinq', 'stop', 'secria', 'effet', 'nouveau', 'locean', 'danger', 'long', 'matin']","[""branle-bas couleurs amenees l'aumonier reciter priere l'equipage tete nue range pont gabiers commencerent bientot distribution hamacs glissant alors l'ecoute misaine vent raidit gabiers tombe l'eau homme mer crient voisins coupez bouees commande l'officier quart barre baleiniers sauvetage embarque vaisseau bientot panne babord vent temps baleiniere fait force rames nageant bouee malgre l'obscurite croissante distingue homme accroche l'embarcation accoste promptement ensuite rallie vaisseau l'homme bouee fois baleiniere enlevee garants l'avant commandant donne l'ordre remettre route nord vie reguliere repris cours bordee etendue pont penche dehors banc quart l'officier service surveille brise mollit toujours nuit tombe lune etoiles magnifiques illuminent ciel commandant capitaine fregate arpentent dunette faite derniere manœuvre premier fil caret casse bonnettes jeune kerec deja bon officier baleiniers parfaits oui commandant oublie seconde bouee jetee l'autre sorte qu'avec deux enlevees lame cap horn reste seulement bord c'est eh cher acheterons callao certainement d'ici perdions homme faute bouee avancerons nuit brise telle remplacee minuit souffles terre"", ""course barre maintient droite l'equipage reste haletant lames deferlent toujours moins dures present qu'on marche vite petites ancres manquent bas commandant second barre devie briser falaises briserons barre restera ligne repond commandant entendu volonte dieu ajoute-t-il faisant signe croix l'imiterent d'autres apercurent courte fervente priere alors adressee huit cents hommes prets paraitre dieu coup batiment recoit choc formidable quantite matelots officiers renverses larguez chaine ancres crie commandant moment apercoit chose blanche dresse batiment c'est haute muraille espece digue probablement construite arreter dune vagues deferlent encore l'arriere beaupre gaillard d'avant trouvent enfonces sable profondement navire bouge immobile droit rester plage sauf matelots blesses cours lutte officiers hommes encore debout commandant jehenne habilement calcule manœuvre dirigeant anse peine large quarante metres souvint moment danger l'avoir reconnue jours auparavant s'il devie babord tribord vaisseau brisait roches aigues barre resta droite quatre heures piquaient moment l'echouage immobiles hommes admiraient chef debout dunette vivement eclaire teinte embrasee qu'ont rayons soleil couchant jours tempetes commandant"", ""placees portemanteaux respectifs chaloupe grand canot youyou seuls restent uns grand mat mat misaine moment descendre terre afin prendre ordres prefet maritime commandant fait hisser pavillon partance veille retour l'homme vigie lunette braquee ville annonce bientot baleiniere commandant quitte l'escalier jetee vent arriere voile l'embarcation file vite accoste hisse portemanteau commandant gravit l'echelle ensuite echelle rentree l'amenera france longtemps commandant arrive dunette officiers hommes decouvrent alors l'officier manœuvre s'avance commandant dit-il pret l'appareillage pilote monter bord etablissez voilure repond commandant abattrons babord brise souffle franchement l'est present voiles larguees huniers perroquets etablis gabiers quart executent divers commandements brasse tribord babord arriere qu'on pare larguer corps mort signe commandant moment l'abattue dessine larguez corps mort crie l'officier manœuvre libre amarres vaisseau abat rapidement bouger encore malgre grand foc etabli tour colosse parait hesitant voile l'avant fois changee neptune prend l'air rasant l'avant batiment stationnaire obeit franchement gouvernail evoluant rapidite croissante basses voiles etablis brigantine bordee moment neptune elongeait""]"
1,143,1_netait_cetait_delle_viviane,"['netait', 'cetait', 'delle', 'viviane', 'lavait', 'cur', 'navait', 'xavier', 'mari', 'setait', 'maintenant', 'therese', 'amour', 'dire', 'connaissait', 'lucienne', 'choses', 'lamour', 'madame', 'pourquoi', 'seule', 'ellememe', 'soir', 'petite', 'passion', 'fin', 'sentait', 'pensee', 'fille', 'monde', 'homme', 'sentit', 'rendait', 'laveu', 'regard', 'lame', 'nouvel', 'bonheur', 'moins', 'semblait', 'souvent', 'annette', 'souvenir', 'mois', 'pensait', 'tendresse', 'beau', 'fit', 'demeurait', 'vit', 'lenfant', 'petit', 'pitie', 'disait', 'lautre', 'maison', 'pauvre', 'eprouvait', 'secrete', 'visage', 'deja', 'nicolas', 'oh', 'samuel', 'pourtant', 'force', 'marceline', 'guemene', 'wartz', 'malgre', 'femmes', 'porte', 'desir', 'jeune fille', 'eue', 'croyait', 'demanda', 'noel', 'mots', 'levres', 'faisait', 'oui', 'coup', 'luimeme', 'grande', 'nouvelle', 'jeune femme', 'comment', 'cependant', 'aime', 'role', 'salon', 'commencait', 'quen', 'jeunes', 'moment', 'vivre', 'propre', 'mere', 'parfois', 'leut', 'ame', 'sen', 'laimait', 'madeleine', 'restait', 'esprit', 'bras', 'pres', 'marthe', 'heures', 'mot', 'lendemain', 'seulement', 'tisserel', 'ensemble', 'besoin', 'parlait', 'course', 'sy']","[""absoute d'une simple infidelite sens donne recu davantage mesurait long amour silencieux xavier propre vie apparu election reduisait hasard sinon erreur daniel l'avait seduite xavier s'etait declare est-ce qu'elle aime xavier jusqu'a jour l'avait connu reserve ombrageuse compagnon taciturne l'irritait autrefois maintenant passion dissimulait froideur abandonnement sombrer timidite orgueilleuse pauvres petites extases incomplet amour trouvaient depassees d'un coup double possession d'un cœur s'abat vaincu cœur qu'offrirait viviane mort vivant reclame pensee phrases obscures prononcees xavier qu'elle n'est rappeler exactement trop tard route prise j'ai dire grave troublent curiosite xavier cependant libre peut-etre a-t-il vie errante poids d'une promesse attache secrete famille celte curiosite bientot satisfaite compte d'ailleurs viviane grand desir desir d'eprouver nouveau l'ivresse physique moins breve consciente reentendre voix murmure l'ombre litanies passionnees desir livrer d'elle-meme beaute secrete femme n'etait hier qu'un bouquet inutile douloureux emoi connait encore surprises propre chant balbutie paroles paroles feront defaut desir heures lentes jeudi dimanche malgre tache sommeil malgre"", ""ras choses viviane parvenait mettre harmonie calme presque detache cœur violent chair inquiete vivre vivre repetait-elle ardemment tandis qu'elle tournait l'allee familiere betes oiseaux enca ges n'ont assez place vol course vivre l'attendait vie trop droite malgre faute secrete chercher capter bon mari reve grand-grand croirait epouser jeune fille pure trop fiere s'en conquerir l'amour honnete d'un homme seduit charme superficiel jeunesse bon d'ailleurs seul resumait sens veritable profond mot vivre ah oui vivre revoir xavier donner chair ame l'enfant qu'elle n'aurait d'un epouv qu'il n'avait femme separer amant l'epouse moins lesee elever seule enfant rachat faute but vie solitaire c'est trop vivre encore survivre daniel mort etlisa d'autres jeunes etres race viviane restait seule intacte robuste ardente trop longtemps vu vieillesse mort suffoquait tendait bras noir gouffre jeunesse n'etait qu'un grand appetit douloureux vie elan instinct passion l'homme l'enfant vivre survivre vie placaient encore semaines d'absence xavier l'acte religieux qu'elle jure d'accomplir xvii ah n'etait promesse"", ""restait l'impression d'un grand vide vide renonce vu partir compagnons chers n'aspirent qu'a reunion l'eternel l'oubli l'aneantissement vide exigeant tourmente imperieux reclamait chose tache remplie protection retiree cœur encore faim c'est moment quela barriere entr'ouverte io facteur glissa porte lettre aussitot remise francoise jeune maitresse lettre xaxier prevenu deuil amie exprimait mort aieule souhaite petit-fils tristesse affectueuse rendit larmes yeux corrodes viviane phrases courtes contraintes touchait drame pauvre vie laissant femme provence xavier regagner dix jours exploitation tunisienne alberte desirait connaitre qu'on s'en defit petite maison campagne n'etait venue doute accomplirait-elle seule bref voyage auvergne cours dela semaine suivante xavier jugeait opportun d'informer viviane voyage apprenait presence jeune femme pays crut enquete soupconneuse alberte doutait projet n'etait caprice d'une femme aimante doute rentree tunisie l'epoque xavier reviendrait auvergne qu'il jeune homme ferait seul dernier voyage alors xavier semblait souvenir viviane deuil pris respect pudeur coupait bete divine phrase viviane devinai trop mots qu'il n'avait ecrits alors""]"
2,125,2_georges_genevieve_dormere_rame,"['georges', 'genevieve', 'dormere', 'rame', 'primerose', 'mademoiselle primerose', 'mlle primerose', 'cousine', 'jacques', 'mlle', 'pelagie', 'oncle', 'mademoiselle', 'petite maitresse', 'papa', 'moussu', 'bonne', 'saintaimar', 'pere', 'maitresse', 'cousin', 'college', 'fraises', 'negre', 'mamselle', 'petite', 'helene', 'louis helene', 'bon', 'genevieve rame', 'louis', 'pauvre', 'portrait', 'bon rame', 'moussu jacques', 'pauvre rame', 'monsieur', 'georges genevieve', 'madame saintaimar', 'notaire', 'dis', 'georges cest', 'pauline', 'comment', 'pourquoi', 'lettre', 'plaisance', 'pauvre georges', 'clarence', 'ecrevisses', 'georges jacques', 'moussu georges', 'dire', 'abricots', 'dormere georges', 'georges dormere', 'oui', 'ami', 'adieu', 'jacques genevieve', 'diner', 'depart georges', 'genevieve dormere', 'chere', 'genevieve oncle', 'enfants', 'mal', 'cousine primerose', 'questce', 'beaucoup', 'nest', 'bonjour', 'genevieve oui', 'ha', 'content', 'georges georges', 'prie', 'parler', 'estce', 'heures', 'certainement', 'pelagie rame', 'chambre', 'sortit', 'ny', 'potager', 'mechancete', 'ten', 'rame rame', 'voiture', 'sottises', 'heureux', 'bois', 'depart', 'questce cest', 'eh', 'fils', 'mens', 'oncle dormere', 'primerose cest', 'prendre', 'vu', 'fache', 'naime', 'dejeuner', 'vois', 'genevieve comment', 'cest georges', 'parle', 'mme saintaimar', 'dormere genevieve', 'besoin', 'nen', 'gronder', 'mamselle primerose', 'nai', 'dix', 'genevieve cest', 'dormere cest', 'vite']","[""mademoiselle primerose oui vous-meme rame comment mam'selle faire noir mademoiselle primerose couleur peindrai portrait rame pourquoi mam'selle faire rose blanc petite maitresse mademoiselle primerose c'est long faire cause lecons genevieve n'a temps rame pensa qu'il regarderait faire mlle primerose qu'il peindre portrait genevieve dormere assez content d'avoir cousine primerose l'ennuyait quelquefois bavardage matinees apres-midi prises lecons qu'elle donnait genevieve propres occupations sorte qu'il voyait qu'aux heures repas soir egayait salon gaiete sans-gene l'abandonnait riait fachant voyait generalement plaisir elle-meme vie qu'elle menait fort agreable xv seconde sortie georges jacques mois environ l'installation mlle primerose plaisance dormere amena mercredi matin georges jacques c'etait derniere sortie vacances genevieve entendit voiture s'elanca porte vestibule recevoir georges descendu premier l'embrassa assez froidement jacques recut affectueusement l'embrassa reprises jacques n'es venue voir seule fois oncle genevieve pourquoi genevieve repondre mlle primerose prit parole mademoiselle primerose parce qu'elle fait qu'elle ami oncle l'emmener dormere cousine j'ai affaires terminer personnes voir genevieve generait beaucoup mademoiselle primerose qu'elle toujours"", ""d'ecrevisses ix georges college veille depart georges college dormere enfants dejeuner heure promenaient chateau virent arriver mlle primerose mademoiselle primerose bonjour cousin bonjour enfants faire adieux futur collegien ah triste aujourd'hui parle c'est toujours pleurer quitte n'aime gens rient toujours est-ce mene georges est-ce cousin dormere certainement cousine separerai fils tard possible mademoiselle primerose bonne heure gai l'autre jour offrir eviter l'ennui voyage accompagnant georges moi-meme dormere merci cousine cederai triste satisfaction mademoiselle primerose genevieve vas-tu genevieve oncle permettre cousine fera grand plaisir connaitre maison demeurer georges mademoiselle primerose emmenez-vous genevieve cousin dormere demande mieux peine deux heures chemin fer voyage fatiguera reviendrons ici soir diner mademoiselle primerose ah dieu qu'est-ce vois homme noir negre dieu pardonne ici prenez garde approche effet rame s'approchait ota chapeau grande surprise mlle primerose prit main genevieve rame voir petite maitresse besoin rame genevieve present bon rame pelagie t'appellerai mademoiselle primerose qu'est-ce c'est grands dieux"", ""est-il mademoiselle primerose puisqu'il l'a vu deux yeux vu rame jete cri couru parc m'avertir revenues vu dire dormere colere c'est trop fort verite n'est supportable est-il mademoiselle primerose n'en pensez voyant decouvert n'est reste m'attendre sauve part dormere sortit cabinet suivi mlle primerose commenca entrer georges qu'il trouva grande surprise endormi tete bras appuyes livre georges s'ecria dormere georges s'eveilla sursaut frotta yeux peine ouvrir repondit d'une voix endormie papa dormais j'etais fatigue lire dormere pourquoi as-tu abime portrait rame peint cousine georges abime portrait rame comment dormere l'heure monsieur rame vu barbouillant portrait georges rame n'ai vu rame n'ai vu portrait dormere mlle primerose rame georges n'ai cousine comprends dire papa dormere commencait douter regarder mlle primerose etonnement cousine connaissait faussete georges s'etonnait l'accusation doutait l'impudence georges calme niait mademoiselle primerose comment georges osez nier autant d'assurance rame vu faire""]"
3,95,3_prince_roi_nagato_bussy,"['prince', 'roi', 'nagato', 'bussy', 'notburge', 'reine', 'fideyori', 'kangshi', 'secria', 'guerre', 'lempereur', 'siogoun', 'hieyas', 'samo', 'trone', 'pere', 'takiang', 'yomenli', 'fils', 'princesse', 'toza', 'royaume', 'lila', 'mort', 'ditil', 'tete', 'pourquoi', 'francais', 'vizir', 'armee', 'nom', 'homme', 'prendre', 'ami', 'chef', 'soldats', 'mogol', 'general', 'gouverneur', 'dupleix', 'troupes', 'ditelle', 'dragon', 'fais', 'prince nagato', 'gengi', 'milord', 'nantilde', 'cur', 'chandasaib', 'mains', 'sang', 'wulfegonde', 'seigneur', 'laisse', 'nabab', 'fille', 'fils ciel', 'pays', 'maitre', 'eh', 'hommes', 'soldat', 'voyez', 'na', 'francisco', 'ten', 'brahmane', 'cest pourquoi', 'umaras', 'charles', 'dagobert', 'lempire', 'kadapa', 'aujourdhui', 'dieu', 'prince toza', 'palais', 'seulement', 'mere', 'grand mogol', 'lun', 'ciel', 'rang', 'pepin', 'bourreau', 'joie', 'nababs', 'paroles', 'politique', 'vivement', 'moment', 'francisco baretto', 'sil', 'dat', 'rugoonat dat', 'conseille', 'jure', 'rugoonat', 'dune voix', 'loo', 'chateau', 'cependant', 'jetant', 'traitre', 'volonte', 'ecoute', 'keis', 'soubabs', 'donne', 'dabord', 'ennemis', 'salabetcingh', 'yodogimi', 'colere', 'sandai', 'gloire', 'torture', 'nest', 'partir']","[""fide-yori montre tel vois-tu ami blessure morale guerir torture royaume paix cœur l'est qu'as-tu prince bien-aime nagato t'en souviens-tu jours m'as promis confier chagrin faire longtemps etrange pudeur m'a retenu semblait sentiment doux cruel j'eprouvais premiere fois l'avait inspire premiere connaitre amoureux ami m'en doutais pourquoi souffres-tu amour j'aime m'a sauve vie l'ai vue qu'une fois nomme omiti c'est d'elle siogoun pauvre cher prince s'ecria nagato n'as retrouver helas sais-tu classe appartient c'est fille noble fide-yori langage mise l'ont revele fut-elle rang reprouves ciel permet retrouve femme chercherons ensemble nagato cherche moment milieu foule bateau passe charge femmes fait battre cœur coups precipites crois-tu qu'elle habite osaka prince nagato j'en l'espoir pressentiment fide-yori alors certainement fete jeune fille restee aujourd'hui j'ai pense ami siogoun c'est pourquoi ici voyons trace-moi mots portrait aimes nagato servir recherches pleine d'une exquise petite"", ""retour fils revenir jardin notburge s'abstiendra d'y paraitre reine prit main princesse fais adieux pere dit-elle d'une voix etouffee quitter tot l'ai vu longues annees voulez-vous continuer guerre pere cheri vivrez-vous desormais femme enfant dagobert posa main bras nantilde dieu parle bouche innocente dit-il oubliez ragnetrude amerement reine j'oubliai heure folie c'est noble femmes confesse repentant humilie pardonner quitte neustrie reste metz notburge femme trop fiere souvenir injure mere plaide cause gardez pere notburge bien-aimee nantilde regarda fille d'un geste caressant princesse s'attachait bras roi voyant nantilde taisait dagobert degagea l'etreintete notburge mere partir s'ecria princesse dis-lui rester nantilde pale defaillante pensant heure fixait epoux pres d'elle l'eloignait retour pardonnant chretienne souffrant femme blessee coeur poussa doucement fille bras roi posa main front sigebert l'adoptait faisait sien sainte murmura roi larme brulant repentir tomba main reine prit sigebert roi s'appuya l'epaule notburge pepin landen cherchait pupille rencontra famille royale poussa cri joie"", ""preter armee veux-tu venger ami siogoun d'un t'ont trahi prince toza attaque royaume saccage forteresse enleve fiancee trompe ressemblance cru tenir refusant mort nobles tranche tete serviteurs telles choses effet lavees sang fide-yori donner ordre signenari mets jonque guerre disposition menage infame toza traitre envieux lache indigne rang qu'il occupe ferai raser tours bruler moissons tuerai egorge pourceau prince regrettant qu'il n'ait qu'une vie payer crimes puisses-tu reussir siogoun helas ajouta-t-il rejouissais revoir arrives repartir solitude vide tristesse c'est j'ai cœur ronge chagrin secret parler jour confierai soulagera prince leva yeux siogoun souvenait fois deja aveu monte jusqu'aux levres roi qu'une sorte sauvagerie pudeur l'y arrete fois encore fide-yori troublait detournait yeux qu'est-ce disait nagato ajouta haute voix promets quitter fois vengeance accomplie sortant l'appartement siogoun prince nagato rencontra yodogimi ah voila beau vainqueur dit-elle amertume recueillir louanges meritees belle conduite c'est seulement tombant levres charmantes qu'une louange""]"
4,94,4_soleil_pleur_vent_ciel,"['soleil', 'pleur', 'vent', 'ciel', 'fleurs', 'feuilles', 'lair', 'rose', 'ailes', 'doux', 'jardin', 'lautomne', 'dor', 'lumiere', 'pluie', 'soir', 'leau', 'province', 'oiseaux', 'lazur', 'lune', 'semble', 'dargent', 'nuit', 'toits', 'noir', 'jardins', 'feuille', 'printemps', 'arbres', 'lespace', 'roses', 'parfums', 'beaux', 'bruit', 'font', 'feuillage', 'lherbe', 'reve', 'gris', 'rayons', 'frais', 'ciels', 'long', 'bleus', 'pigeon', 'lheure', 'brume', 'matin', 'mikalaki', 'loiseau', 'douceur', 'entend', 'silence', 'tendre', 'bleu', 'dete', 'nuits', 'rire', 'voit', 'vieux', 'feu', 'cur', 'plaines', 'lombre', 'lointain', 'fontaine', 'lampe', 'front', 'fleur', 'mer', 'douce', 'crepuscule', 'leger', 'calme', 'chante', 'lete', 'paysage', 'bruits', 'cueillir', 'monotone', 'quun', 'lon', 'deau', 'voile', 'jeunes', 'langueur', 'roux', 'encor', 'grands', 'pleure', 'linfini', 'damour', 'songe', 'pauvre', 'brumes', 'renard', 'doigts', 'regarde', 'branches', 'fenetres', 'dimanches', 'robert', 'mouilles', 'dazur', 'petit', 'clair', 'chanson', 'verts', 'lodeur', 'fenetre', 'empli', 'canaque', 'pays', 'blancs', 'vert', 'nuages', 'ame', 'nicole', 'balcons']","[""fanee cieux sobre hiver printemps mineur jour-la province ouverte chevrefeuilles capucines d'or martinets errants n'etait qu'un long qu'un vert chuchotement feuille qu'un soupir leger jardins odorants l'orage couronne d'une vague lumiere menacait fracas crepitement dur cœur gonfle l'onde printaniere parfois ciel gris ouvrait yeux d'azur feuilles courbaient mail solitaire passaient courants l'orage embaume multiple odeur l'air terre silence errant jardins fermes oh printemps voile humide tendre plein roucoulement monotone captif palombes cou tiedeur cendre printemps folklore pays naif invisible pluie errait verdure suivait martinets echappes auvents fauchaient l'air doux aile dure cri bref rempli tristesse vent n'ai goute d'une ame ravie printemps m'enchante legers boutons d'or mouilles souffle vie fontaine jeunes lilas goutte tomba pesa rose feuilles pressaient vertes ville embaumait aspect morose grelottait fleurs vetuste d'un toit province cachee ombre silencieuse royaume pluie tendres bourgeons jour mai delicieuse pleine promesse blancs pigeons descendais cours l'ame avertie douce l'invisible pluie enivrait crapauds yeux cristal bras mousse descendais cours pleuvaient ormeaux cher jour printanier plein fete eperdue d'orage yeux"", ""peupliers serres feuilles d'avril province l'odorant exil douceur donnee humbles choses l'amour geste roses arbres l'allee l'odeur vent vent coiffait brume vieux petit couvent fontaine sombre vasque idyllique tombait semblait-il gouttes musique lune s'annoncait paleur ciel precaire decor d'un soir essentiel oui echos teintes fumees vol ramiers blancs l'appel voix aimees vague cloche reveur schubert chantait balcons fleur l'ombre silence glycines vent nuit gonflant mousselines fenetres cours feuilles dansaient promeneurs lointains passaient faisaient deferler vague printaniere petite ville obscure familiere l'azur mort vetustes toits doux soupir choses d'autrefois chat egratignant branche fleurie romance errant reverie bouquet defraichi jete trottoir yeux bleus s'ouvrant calmes heures soir cependant minute spectre printemps suivait flute s'en tilleuls egalant douceur lune rire vent minute helas d'heureuse plenitude odeur jardins peuplait solitude details obsedants decisifs tresor boutique sombre globe d'or pieds arbres noirs moui lles d'ombre d'haleines s'egrenaient doucement colliers fontaines cœur pris langueur s'en hesitant rue l'autre"", ""hasard laurier luisant tendre champetre rappelait front couronne cesar matin l'ile-de-france ah c'est petit matin terne charmant matin ciel bas couleur d'eau platine nuages attendrissement pose douceur terre latine l'eau d'arrosage vapeur cristal baigne jardin pelouse jaunie fait ciel gris bruit oriental jets d'eau cour d'un palais d'albanie vifs hortensias avancent mollement lourds paquets fleurs rose porcelaine ah c'est jour bon c'est doux moment c'est tant d'espoir l'air eaux plaine l'on coup heureux neuf ans rit pres d'un massif fleurs tiedes lisses soi-meme abeille aurore brise vent cœur jusqu'au fond calices corps antennes miel ame feux ailes petales l'univers enivre ciel jour sommeil terre natale calme jardins c'est printemps jour leve l'aube repand douce seve jardins souffle bruits encor calme nuits j'ouvre yeux ailes cerisiers tonnelles semble qu'on voit voltiger fleurs visage leger c'est moiteur d'arrosage pale paysage l'oiseau jette cri charmant sort songe lentement pulpe girouee tulipe gonflee etale neuve fraicheur faience fleur jacinthes molles belles somptueuses chandelles brulent gazon pur cire pourpre""]"
