work_id,author_id,genre,score_direct_lesbian_love,score_direct_love,score_direct_love_and_desire,score_direct_physical_desire,score_direct_sapphism,score_lesbian_love,score_love,score_love_and_desire,score_physical_desire,score_sapphism
aicard_illustremaurin,aicard,prose,0.001651877278251207,0.001651877278251207,0.004987169140699741,0.00343499438368945,0.0,0.0001093795570842006,0.0001093795570842006,0.0004839396196067271,0.00038038958313653756,0.0
aicard_jeannedarc,aicard,poetry,0.0035820608854316718,0.0035820608854316718,0.0071030567977319325,0.00352099591230026,0.0,0.0,0.0,0.0,0.0,0.0
aicard_jeunescroyances,aicard,poetry,0.008913956755653048,0.008913956755653048,0.016192096105351803,0.008007614333332889,0.0,0.0006617699779792951,0.0006617699779792951,0.00235891430229272,0.0018152945308210647,0.0
aicard_marinmaures,aicard,prose,0.0023866205751855406,0.0023866205751855406,0.006006684755167775,0.0037121016792692964,0.0,0.00018531505711798558,0.00018531505711798558,0.0009766551056501127,0.0008155130185383952,0.0
aicard_pierrepuget,aicard,poetry,0.003657223022533398,0.003657223022533398,0.0160320099702368,0.012374786947703402,0.0,0.0,0.0,0.0,0.0,0.0
bataille_beauvoyage,bataille,poetry,0.004412050216692687,0.004412050216692687,0.011015274134232684,0.006726210020110407,0.0,0.0005335778002049196,0.0005335778002049196,0.0021996224265886143,0.0016660446263836945,0.0
bazin_barriere,bazin,prose,0.0029404949615429495,0.0029404949615429495,0.008084653992647971,0.0052992081406714195,0.0,0.0002447010115107078,0.0002447010115107078,0.0003357730600590826,0.0001103551204397533,0.0
bazin_defoucauld,bazin,prose,0.00145464681161954,0.00145464681161954,0.004011938874293503,0.0027422619004020122,0.0,0.0001916816793816957,0.0001916816793816957,0.0002943750587069559,0.00011360505773086063,0.0
bazin_espagne,bazin,prose,0.0013453879240784312,0.0013453879240784312,0.004420418707410141,0.0032471707004388378,0.0,0.0002932003867375827,0.0002932003867375827,0.0004084406168010724,0.00011524023006348969,0.0
bazin_italiens,bazin,prose,0.0018419922848443191,0.0018419922848443191,0.00411018222557302,0.0026652438088714666,0.0,7.221107700048215e-05,7.221107700048215e-05,0.00022476431427896658,0.00015255323727848445,0.0
bazin_terremeurt,bazin,prose,0.0021630938267321073,0.0021630938267321073,0.007254130744083826,0.005262330033809596,0.0,7.242484130711791e-05,7.242484130711791e-05,0.0002561706385912379,0.00018374579728412001,0.0
bourges_crepusculedieux,bourges,prose,0.003154099310817609,0.003154099310817609,0.009010499720646395,0.0068156247489683484,0.0,0.0002991401461791142,0.0002991401461791142,0.0006640397231836573,0.0004087739991058232,0.0
bourges_hache,bourges,prose,0.0021826117427183357,0.0021826117427183357,0.008591203402331644,0.007506549937168485,0.0,0.00012776205402525613,0.00012776205402525613,0.0007672024894796475,0.0006394404354543913,0.0
bourges_oiseauxfleurs,bourges,prose,0.0014357698767656216,0.0014357698767656216,0.006764051162663724,0.005540792203485037,0.0,0.00013195971996416474,0.00013195971996416474,0.00046777242257943366,0.0003358127026152689,0.0
chavette_oreillecocher,chavette,prose,0.0011801517791710776,0.0011801517791710776,0.004273886834588362,0.0032902102859919497,0.0,3.1246335605326155e-05,3.1246335605326155e-05,0.00010593128619903326,0.00010593128619903326,0.0
chavette_seulbellesmeres,chavette,prose,0.0014714955452695623,0.0014714955452695623,0.005698951591965012,0.004496536538474981,0.0,0.0001259049265031041,0.0001259049265031041,0.00031011942481651555,0.00018421449831341146,0.0
chavette_tombeurcranes,chavette,prose,0.0024605177690711993,0.0024605177690711993,0.006203981511662518,0.004677318226477956,0.0,0.00010191832186729384,0.00010191832186729384,0.00028920501140788967,0.00018728668954059581,0.0
claretie_bouddha,claretie,prose,0.002759218038378468,0.002759218038378468,0.011251608569729163,0.008689163455396347,0.0,0.0004690379360363875,0.0004690379360363875,0.0006235415949112557,0.00022710768834027786,0.0
claretie_catissou,claretie,prose,0.0008692362873281293,0.0008692362873281293,0.005990599573840501,0.005121363286512372,0.0,0.0,0.0,0.0006332307812695684,0.0006332307812695684,0.0
claretie_frontiere,claretie,prose,0.0029970833972751956,0.0029970833972751956,0.00843496581042345,0.00592852015577114,0.0,0.0,0.0,0.000346296096931047,0.000346296096931047,0.0
claretie_monsieurministre,claretie,prose,0.004421404694190352,0.004421404694190352,0.01111000404640565,0.007660189708044964,0.0,0.00014157766253350773,0.00014157766253350773,0.0007004178994861167,0.0005909906925853249,0.0
claudel_autrespoemesguerre,claudel,poetry,0.0034727979680314837,0.0034727979680314837,0.013725366393536997,0.010810120635316103,0.0,0.0,0.0,0.0013377366516157934,0.0013377366516157934,0.0
claudel_cinqodes,claudel,poetry,0.002178939525291944,0.002178939525291944,0.0094561430298693,0.007991654102335608,0.0,0.0002857237930445568,0.0002857237930445568,0.001316290711367134,0.0010305669183225772,0.0
