Topic,Count,Name,Representation,Representative_Docs
-1,15632,-1_jai_petit_voix_madame,"['jai', 'petit', 'voix', 'madame', 'jeune', 'pere', 'vie', 'ah', 'trois', 'porte', 'petite', 'main', 'monsieur', 'cur', 'maison', 'setait', 'dire', 'fille', 'monde', 'trop', 'oui', 'bon', 'bras', 'enfin', 'faisait', 'nest', 'mere', 'lautre', 'mains', 'navait', 'maintenant', 'heures', 'deja', 'soir', 'vieux', 'mort', 'grande', 'ans', 'terre', 'nuit', 'dieu', 'ny', 'moins', 'netait', 'jours', 'chambre', 'cote', 'lair', 'hommes', 'femmes', 'lon', 'fond', 'sen', 'moment', 'bonne', 'quils', 'pauvre', 'tant', 'seul', 'sil', 'milieu', 'pourquoi', 'place', 'oh', 'peutetre', 'repondit', 'choses', 'voila', 'quun', 'rue', 'matin', 'semblait', 'mieux', 'beaucoup', 'fils', 'bois', 'seulement', 'disait', 'face', 'mal', 'assez', 'gens', 'table', 'bout', 'comment', 'paris', 'lavait', 'lit', 'detre', 'fort', 'eh', 'nom', 'ciel', 'jusqua', 'vu', 'presque', 'pourtant', 'corps', 'enfant', 'loin', 'peine', 'petits', 'doute', 'nen', 'cependant', 'silence', 'prendre', 'demanda', 'francs', 'soleil', 'ville', 'beau', 'belle', 'quatre', 'reste', 'visage', 'long', 'air', 'pris', 'bas']","[""laisser entendre marquis s'etait fait excuser peur insurges donne jaunisse second service curee marchands d'huile marchands d'amandes sauvaient france trinqua gloire rougon granoux tres-rouge commencait balbutier vuillet tres-pale completement gris sicardot versait toujours tandis qu'angele deja trop mange faisait verres d'eau sucree joie d'etre sauves trembler retrouver salon jaune d'une bonne table clarte vive deux candelabres lustre qu'ils voyaient premiere fois etui pique chiures noires donnait messieurs epanouissement sottise plenitude jouissance large epaisse l'air chaud voix montaient grasses louangeuses plat s'embarrassant milieu compliments jusqu'a dire ancien maitre tanneur retire trouva joli mot diner vrai festin lucullus pierre rayonnait grosse face pale suait triomphe felicite aguerrie disait qu'ils loueraient doute logement pauvre peirotte attendant qu'ils acheter petite maison ville neuve distribuait deja mobilier futur pieces receveur entrait tuileries moment bruit voix devenait assourdissant parut prise d'un souvenir subit leva pencher l'oreille d'aristide silvere demanda-t-elle jeune homme surpris question tressaillit mort repondit-il voix basse j'etais gendarme casse tete d'un coup pistolet felicite tour leger frisson ouvrait bouche demander fils pourquoi"", ""bas soie jour petits souliers vernis noir par-dessus chemise pliee quatre chapeau satin bleu bord releve dressait fantasque plume queue d'oiseau rose grand fauteuil pres grand lit vetements d'emmeline ranges mignonne chaise vetements poupee fait petite sœur printemps immobile murs l'enfantillage souriant menues choses eparses entouraient ressemblances fraicheur l'innocence vierge endormie chambre passe bonnes heures petites filles jeunes filles s'y reposer parfois jeux jardins promenades foret chambre sourire pudeur tranquille reverie differente l'autre chambre second etage l'autre maison l'horrible lit plein d'un homme sophie sentait renaitre calme ignorances pueriles annees oubliait qu'elle appris helas s'apparaissait meilleure qu'au temps ardentes devotions adolescence emportements poemes musiques persuadait qu'elle ici fait pareille emmeline parce qu'elle trouvait digne d'etre aimee s'aimait ressembler d'une heure debout pres lit sourire paradis levres regarda dormir pale visage rose etonnement premiere fois c'etait singulier enfin tendresse qu'elle eprouvait amie oui singulier jeunes filles doute plaisent rire jeunes filles preferent souffrir sophie regardant fenetre passer file deux deux pensionnaires"", ""l'antichambre charbonnier surtout montrait terrible criait l'escalier gros chagrin nana petit louis enfant qu'elle seize ans qu'elle laissait nourrice village environs rambouillet femme reclamait trois cents francs rendre louiset prise d'une crise d'amour maternel derniere visite l'enfant nana desesperait realiser projet passe l'idee fixe payer nourrice mettre petit tante madame lerat batignolles voir tant qu'elle cependant femme chambre insinuait madame confier besoins vieux grigou eh cria nana m'a repondu qu'il trop fortes echeances sort mille francs mois moricaud panne moment crois qu'il perdu jeu pauvre mimi grand besoin qu'on pretat coup baisse l'a nettoye seulement m'apporter fleurs parlait daguenet l'abandon reveil n'avait secret zoe habituee pareilles confidences recevait sympathie respectueuse madame daignait causer affaires permettrait dire qu'elle pensait d'abord aimait beaucoup madame quitte expres madame blanche dieu madame blanche faisait pieds mains ravoir places manquaient assez connue restee madame gene parce qu'elle croyait l'avenir madame finit preciser conseils jeune faisait betises fois ouvrir l'œil hommes""]"
0,438,0_cheval_chevaux_voiture_galop,"['cheval', 'chevaux', 'voiture', 'galop', 'route', 'voitures', 'maurin', 'betes', 'cavalier', 'cavaliers', 'pastoure', 'bete', 'selle', 'pied', 'foule', 'roues', 'quatre', 'hommes', 'chemin', 'soldats', 'gendarmes', 'terre', 'cote', 'nana', 'trot', 'lautre', 'aussitot', 'trois', 'lair', 'main', 'lecurie', 'bois', 'lusignan', 'soleil', 'gens', 'chasseurs', 'loin', 'fouet', 'bruit', 'fond', 'noir', 'nuit', 'champs', 'sen', 'long', 'porte', 'femmes', 'gauche', 'queue', 'marche', 'quils', 'chapeau', 'duc', 'milieu', 'vieux', 'mit', 'petit', 'maintenant', 'roi', 'ville', 'grands', 'gros', 'moment', 'sol', 'mains', 'jambes', 'plein', 'rouge', 'bon', 'voix', 'cocher', 'heures', 'enfin', 'cinq', 'bataille', 'dun cheval', 'bras', 'gerard', 'droite', 'bout', 'petit cheval', 'ny', 'quun', 'charrette', 'vigneraie', 'voila', 'passer', 'capitaine', 'chevaux bois', 'jeune', 'village', 'labas', 'general', 'sil', 'mort', 'seul', 'louis', 'cependant', 'peutetre', 'mer', 'petite', 'sang', 'pied terre', 'vent', 'bride', 'blanc', 'lon', 'jusqua', 'taureaux', 'edgar', 'dire', 'grande', 'portant', 'cent', 'pres', 'marechal', 'criniere', 'troupe', 'rue', 'train']","[""riait gendarme bondit porte maurin tourna bride disparut entendit temps galop deux lourdes betes battaient route longe torrent fond gorge hautes collines comment pris deux chevaux criaient gendarmes l'habitude d'aller ensemble chevaux l'autre suivi premier repliqua l'un assistants milieu rires paiera cher maurin cria gendarme joues roses n'avait remarque disparition pastoure mit disputer violemment camarade conduite tenir finalement renoncerent poursuivre pied montures mirent seance tenante rediger rapport tache difficile heure s'ecoula corsoise coup leva ecouter porte restait songeuse bout d'un assez long temps chevaux reviennent s'ecria-t-elle buveurs s'elancerent route chevaux arrivaient galop ralentit gens communiquaient reflexions s'arretent chut qu'ils repartent arrivent arrivent entendait maintenant bruit d'un double trot arrivent carre lumiere dessinait poussiere chemin porte ouverte l'auberge deux puissantes betes cavaliers s'arreterent tranquillement gendarmes aussitot selle allez-vous heure cria-t-on croyez-vous maurin attende route plein bois attendez ici jusqu'a demain gendarmes n'entendaient persuades grande ruse maurin regagner tranquillement maison dernier endroit l'on songerait rencontrer galopaient cogolin grimaud plaine marecageuse cinq"", ""petit-fils pirates sarrasins pecheurs tropeziens chargea mer assauts reflux semblait fuir sable mou quatre pieds cheval entraient cercles d'eau d'ecumes rageuses cria pastoure cheval pastoure deroba trois bonds desarconnant lourd cavalier jeta ecumes bord pastoure cramponnant queue bete ramene terre douaniers releverent trop mal remit aussitot pieds voulut remonter cheval bete devenue folle echappa s'enfuit d'un galop epouvante pastoure resigner laisser maurin tenter seul l'aventure souffrait chute permit qu'un jeune douanier courut cheval alors regarderent saisis d'une admiration terrifiee cavalier entrait tempete cheval maurin deroba dix fois brusquement mate debout sables bord moments decouvrait mer cabrait ventre vagues deferlaient rocher mouvant pivotait jambes obstinement tournait tete rivage voltes cavalier obstine gagnait mer naufrage derniere fois cheval dressa fois moment retombait pieds souleve entier lame enorme mit nage maurin l'enveloppa jambes nerveuses l'etreignit l'etau genoux tordit col bride eperons mordaient flancs l'animal eaux furieuses"", ""crosse fusil deux gendarmes demontes concertaient devaient-ils faire requisitionner voiture cheval suivre maurin pastoure peut-etre voleurs chevaux allaient-ils rencontrer route gendarmes cogolin alors pris chevaux faciles reconnaitre harnachement oui requisitionner voiture n'en trouverent mauvaise volonte habitants effrontee roue droite cassee roue gauche pete rompu cheval colique cheval colique d'une heure s'ecoula milieu grande confusion maintenant route deux cents hommes armes fusils coup cri retentit reviennent la-bas tournant grand suve c'etait l'histoire campaux recommencait fois deux chevaux revenaient seuls vive maurin maures vive pastoure maurin pastoure apparurent fierement campes chevaux imitant points l'allure deux gendarmes corrects tenue vieux feutres bataille main droite haute gauche cuisse donnant fusils airs carabines poussaient deux bandits pied mains liees dos eclat rire enorme agita village repandu route vive general maurin vive colonel pastoure mefie-toi maurin prendre foule nouveau fit obstacle arrivants gendarmes calme cheval inquiet l'ironique maurin s'adressant gendarmes contraints rester foule adressa majestueusement parole par-dessus deux cents tetes peuple est-ce aujourd'hui gendarmes comptez""]"
1,302,1_labbe_faujas_labbe faujas_monsieur labbe,"['labbe', 'faujas', 'labbe faujas', 'monsieur labbe', 'guitrel', 'pretre', 'mouret', 'cure', 'abbe', 'monsieur', 'marthe', 'monseigneur', 'bourrette', 'prefet', 'labbe guitrel', 'condamin', 'lantaigne', 'diocese', 'labbe bourrette', 'rastoil', 'vicaire', 'labbe mouret', 'madame condamin', 'labbe lantaigne', 'jules', 'monsieur cure', 'brr', 'leglise', 'monsieur prefet', 'soutane', 'madame', 'fenil', 'saintsaturnin', 'dom', 'dieu', 'bambousse', 'labbe fenil', 'brece', 'leveque', 'labbe surin', 'surin', 'bon', 'plassans', 'brr brr', 'paloque', 'labbe jules', 'religion', 'teuse', 'sousprefecture', 'tourcoing', 'bibliotheque', 'bon abbe', 'cher', 'trouche', 'leveche', 'religieux', 'pretres', 'delangre', 'maffre', 'bon maitre', 'science', 'seminaire', 'pequeur', 'ditil', 'cher abbe', 'confessionnal', 'dame', 'wormsclavelin', 'dames', 'repondit', 'eh', 'frere', 'clerge', 'nest', 'bergeret', 'voix', 'eveque', 'paix', 'setait', 'choses', 'stepany', 'limpasse', 'monde', 'madame paloque', 'repondit labbe', 'detat', 'jardin', 'disait', 'volant', 'pequeur saulaies', 'saulaies', 'beaucoup', 'rockstrong', 'place', 'mal', 'malle', 'maison', 'porte', 'monsieur rockstrong', 'nestce', 'cercle', 'maintenant', 'pape', 'raison', 'loyer', 'gens', 'mains', 'sousprefet', 'secria', 'paroles', 'jai', 'clercati', 'saint', 'donner', 'trop', 'fort', 'seulement', 'pauvre', 'deja', 'bourdeu']","[""entendue c'est propre n'est-ce moins donner rendez-vous ici puisqu'ils journee seul condamin mit rire personnes prirent air froid madame paloque comprenant qu'elle faire tort essaya tourner chose plaisanterie cependant coins causait l'abbe fenil grande curiosite s'il bourdeu amis grand vicaire raconta doctement qu'il souffrant nouvelle indisposition accueillie sourires discrets monde courant revolution lieu l'eveche l'abbe surin donnait dames details tres-curieux l'horrible scene survenue monseigneur grand vicaire dernier battu monseigneur faisait raconter qu'une attaque goutte clouait n'etait denouement l'abbe surin ajoutait l'on verrait d'autres repetait l'oreille petites exclamations hochements tete moues surprise doute l'instant moins c'etait l'abbe faujas l'emportait belles devotes chauffaient-elles doucement soleil levant milieu soiree l'abbe bourrette entra conversations turent regarda curieusement n'ignorait veille encore comptait cure saint-saturnin supplee l'abbe compan longue maladie place resta instant seuil remarquer mouvement arrivee produisait essouffle paupieres battantes apercu l'abbe faujas precipita serra deux mains effusion s'ecriant ah bon ami laissez-moi feliciter"", ""efforts detruire esprit preventions injustes aime beaucoup assurait juge paloque d'etre decore femme l'a entendu plaindre l'oubli laisse l'abbe surin faisait chorus qu'il mitre poche l'expression pretres diocese succes l'abbe faujas l'inquietait regardait air joli blesse rudesse souvenant prediction monseigneur cherchant fente ferait tomber poudre colosse cependant messieurs satisfaits sauf bourdeu pequeur saulaies attendaient encore bonnes graces gouvernement deux-la etaient-ils chauds partisans l'abbe faujas verite revoltes volontiers s'ils ose las reconnaissance continue exigee maitre souhaitaient ardemment qu'une main courageuse delivrat echangerent-ils d'etranges regards aussitot detournes jour madame paloque demanda affectant grande indifference l'abbe fenil devient-il siecle n'ai entendu parler profond silence s'etait fait condamin seul capable hasarder terrain brulant regarda repondit-il tranquillement crois claquemure propriete tulettes madame condamin ajouta rire d'ironie dormir paix c'est homme fini melera affaires plassans marthe seule restait obstacle l'abbe faujas sentait echapper jour davantage raidissait volonte appelait forces pretre d'homme plier parvenir moderer l'ardeur qu'il soufflee but logique passion exigeait d'entrer"", ""qu'avec deviendrait facile trompez reprit-il d'une voix rude j'ai peur contraire direction mauvaise commencements l'abbe bourrette pretre qu'il croyez-moi tard donnerai peut-etre reponse marthe obeit lendemain devotes saint-saturnin grandement surprises voyant madame mouret s'agenouiller confessionnal l'abbe bourrette deux jours n'etait bruit plassans conversion nom l'abbe faujas prononce fins sourires gens somme l'impression excellente profit l'abbe madame rastoil complimenta madame mouret plein comite madame delangre voulut voir premiere benediction dieu recompensant dames patronnesses bonne œuvre touchant cœur seule d'entre pratiquat madame condamin marthe prenant l'ecart chere raison necessaire femme vraiment qu'on sort l'eglise s'etonna seulement choix l'abbe bourrette digne homme confessait petites filles dames trouvaient amusant jeudi rougon marthe n'etait encore arrivee causa coin salon vert madame paloque langue vipere trouva dernier mot commerages l'abbe faujas fait garder dit-elle moue rendit affreuse l'abbe bourrette sauve n'a choquant marthe arriva jour-la mere rencontre mettant affectation l'embrasser tendrement monde s'etait elle-meme""]"
2,199,2_chien_chiens_pattes_dingo,"['chien', 'chiens', 'pattes', 'dingo', 'chienne', 'bete', 'maurin', 'ramoneur', 'lievre', 'garde', 'mathieu', 'petite', 'dun chien', 'meute', 'loup', 'gros', 'bergeret', 'tiens', 'gueule', 'queue', 'cocotte', 'maitre', 'fusil', 'bernard', 'animal', 'lazare', 'petit', 'enrage', 'spy', 'vieux', 'nez', 'feu', 'basrouge', 'chiens enrages', 'trois', 'vite', 'tiens tiens', 'dos', 'pierre', 'brigadier', 'bout', 'terre', 'ah', 'ny', 'oh', 'pauvre', 'baton', 'moussu', 'oh oh', 'sen', 'mort', 'moins', 'feu feu', 'mere', 'pauline', 'regarda', 'ploc', 'gens', 'lhomme', 'heures', 'quatre', 'blaireau', 'sang', 'museau', 'trop', 'bob', 'enrages', 'veterinaire', 'aussitot', 'maison', 'francois', 'luzerne', 'voiture', 'air', 'lherbe', 'petits', 'bon', 'deux chiens', 'jours', 'croute pain', 'lautre', 'nuit', 'dun coup', 'manger', 'maintenant', 'mal', 'mit', 'riquet', 'croute', 'peine', 'rage', 'lanimal', 'mains', 'moment', 'route', 'cria', 'poil', 'barque', 'dire', 'assez', 'pierrot', 'semblait', 'pourtant', 'nest', 'pain', 'trudent', 'corps', 'bruit', 'dix', 'questce', 'medecin', 'lueur', 'prit', 'trou', 'faisait', 'voix', 'chanteau', 'dieu', 'cependant', 'lair']","[""hommes trouve toujours n'ayant encore vu apparaitre seul museau chien meute entiere disparu engloutie trappe fouillons coudreaux seulement queue d'un chien auxiliaires j'avais eparpilles trois lieues carrees guetter refugieraient chiens echappes fusillade n'avaient vu passer rage brigadier s'ecria devenue satanee meute petit temps vide verre oncle demanda concluez-vous brigadier chenil refugient chiens supposions trouver deux trois lieues pays exister frontiere ici pres environs oncle mit rire heu heu fit-il vois trudent donner asile chiens vernot n'avez qu'un mot dire fasse visiter ferme fond comble oh oh pere ecus pouvez-vous croire capable soupconner protesta brigadier tour vida verre reprit oncle qu'est devenu chien fait feu habile tireur l'etes l'avoir manque l'avoir vu tomber j'etais alors presse rejoindre camarades retourne tard j'ai trouve mare sang chien neant emporter mort blesse piste sang n'indiquait bete cherche continuer marche encore mystere j'aurai eclaircir vernot achevait parler vacarme"", ""chien d'un air tristesse decouragement alors chien posa deux pattes pantoufle bergeret tenant embrassee mordilla pointe innocence bergeret soudain attendri prit genoux petit nom chien regarda bergeret emu regard confiant bel œil dit-il vrai chien beaux yeux prunelles marron lueurs dorees amande d'un blanc chaud regard yeux exprimait idees simples mysterieuses qu'on sentait communes animaux pensifs hommes simples vivent terre fatigue peut-etre l'effort intellectuel qu'il faire communiquer l'homme ferma beaux yeux decouvrit large baillement gueule rose langue volute l'armee dents eclatantes bergeret mit main gueule petit chien lecha main vieille angelique rassuree sourit affectueux petite bete dit-elle chien bergeret animal religieux sauvage adore lune clartes flottantes eaux dieux adresse nuit longs hurlements domestique rend favorables caresses genies puissants disposent biens vie hommes venere accomplit honorer rites qu'il connait science hereditaire leche mains dresse jambes s'il voit irrites s'approche d'eux rampant ventre signe d'humilite apaiser colere chiens angelique amis l'homme"", ""epandu houou houou houou seuls chiens fermes voisines repondirent profondeurs nuit sanglots pauvre animal bernard notaire sortait pointe d'aube disposait faire promenade accoutumee entierement vetu casimir noir qu'il convient notaire trouvait fort l'ete bernard cru egayer tenue severe d'une ombrelle d'alpaga blanc dormait encore petite ville peine debits boissons ouvraient portes terrassiers pioches l'epaule rendaient d'un gourd l'ouvrage toujours matinal mossieu bernard l'un d'eux saluant respect bernard repondre n'etait fier vit bout promenade chien jaune maigre triste crotte semblait fatigue bernard instinctivement gara platane chien c'etait turc pauvre lamentable turc oh oh bernard voila chien connais oh oh petites villes connait chiens qu'on connait citoyens l'apparition d'un chien inconnu evenement important troublant d'un etranger chien passa fontaine dresse centre promenade s'arreta oh oh bernard chien connais s'arrete fontaine oh oh chien enrage evidemment enrage tremblant munit d'une grosse pierre chien avancait trottinant doucement tete basse oh oh s'ecria bernard devenu pale vois l'ecume oh oh secours l'ecume secours faisant rempart""]"
3,183,3_georges_morlaines_boulerie_lucien,"['georges', 'morlaines', 'boulerie', 'lucien', 'dolonne', 'samereuil', 'darier', 'harmant', 'porteuse pain', 'porteuse', 'germaine', 'georges darier', 'desclaragues', 'madame morlaines', 'mme', 'etienne', 'hurtrot', 'vigneraie', 'mary', 'fortier', 'jeanne', 'castel', 'georges dolonne', 'rivray', 'labroue', 'ami', 'lucie', 'paul harmant', 'pain', 'do', 'mme desclaragues', 'lartiste', 'jeune', 'limousin', 'pere', 'tuteur', 'etienne castel', 'paul', 'nini', 'repondit', 'fils', 'lettre', 'jeune homme', 'cher tuteur', 'francur', 'enfant', 'it', 'marie', 'cher', 'oui', 'madeleine', 'nana', 'heures', 'lusine', 'chambre', 'mme boulerie', 'ami georges', 'jeanne fortier', 'monsieur', 'roi loc', 'loc', 'jules labroue', 'duplan', 'tendit', 'demain', 'galbans', 'jai', 'peridon', 'ajouta', 'roy', 'forestier', 'ditil', 'eh', 'bouterie', 'fille', 'heure', 'walter', 'dejeuner', 'prit', 'george', 'jules', 'madame', 'beaucoup', 'estce', 'dauberoche', 'visage', 'lucien labroue', 'tableau', 'vu', 'demanda', 'duroy', 'main', 'marie morlaines', 'visite', 'cheval carton', 'petit georges', 'hugues', 'parent', 'fils jules', 'carton', 'helene', 'comment', 'dune voix', 'petit', 'vallins', 'lettres', 'moins', 'voix', 'zoe', 'secret', 'jacques', 'mere', 'suzanne', 'netait', 'ragueugnot', 'peutetre', 'mademoiselle', 'vite', 'mieux', 'bonne']","[""laisser procuration generale oui j'agirai j'etais reellement l'heritier morlaines disposerez fortune demande qu'une chose faites aimer faites benir memoire maintenant fit georges levant dis adieu reverrez ami fils cria samereuil saisissant bras donnez nom fils georges d'une voix sourde faites trop mal fit marie tendant main voulez-vous m'appeler mere insulter repondit marin rudesse involontaire sortit samereuil madame morlaines n'avaient ose retenir moment deux s'apercurent germaine disparu qu'ils apercus depart dieu murmura samereuil parlait haissait marie deux jours mme morlaines recevait georges morlaines pouvoirs etendus gerer biens laissait pere apprit journaux qu'il s'etait embarque navire l'etat designe exploration mers australiennes temps faits divers fait mention d'un suicide vieille femme s'etait jetee seine cadavre transporte morgue c'etait germaine mme morlaines avisee six mois tard mort georges testament legue fortune tenu serment qu'elle prete fortune appartient pauvres fin"", ""minute arracher secret moins surpris s'ils l'eussent affrontee sentaient chagrins pensant douleur veuve fils qu'en songeant general fait temps nuit foule s'ecoula georges trouva seul samereuil galvaniser souffrance trop muette parla l'evenement mysterieux bientot georges ecouta d'abord n'avait entendu fit repeter minutieusement circonstances catastrophe samereuil contraignit emettre opinion regarder fait face interroger sphinx funebre georges n'obtenait reponse morlaines aimait vie nouveau mariage faisait douce heureuse georges encore portefeuille derniere lettre pere adressee deux hommes relurent ensemble respirait gaite franche profonde rajeunie lignes mots lueurs bonheur sentait c'etait sourire marie morlaines eclairait printemps vieillesse samereuil reconduisit georges jusqu'aux petites-tuileries retira promettant revenir lendemain jeune homme demande georges trouva maison seul madame morlaines occupant brusquement place pere deux ames desolees moment lamentable angoisse n'eurent courage s'interroger double silence mort douleur planait demeure germaine parut doute songeait georges l'oubliait bonne heure madame morlaines epuisee demanda permission retirer"", ""jaunie plis noircis moment deplier porte s'ouvrit violemment marie morlaines s'elanca cria georges georges conjure lisez georges recule stupefait coup comprit femme peur samereuil connut honte ecoutait portes continuant role odieux repugnant eh exces d'impudence recevrait chatiment saisi mouvement brusque poignet georges arracher papiers accusateurs repoussa durement pauvre femme chancelant tomber canape deja trop tard livide cheveux dresses georges levres tremblement nerveux precede l'acces folie cri marie comprenant qu'il l'agent horrible revelation samereuil bondi jeune homme battant mains l'ecarter marchait reculons poussant exclamations entrecoupees passe-t-il s'ecria samereuil georges s'arcbouta muraille serrant doigts crispes deux lettres qu'il lire laissez-moi n'approchez touchez georges ami georges nom pere jeune homme tressaillit s'il recu coup fouet plein visage pere est-ce j'ai pere qu'un miserable batard marie morlaines posa main levres taisez-vous morte georges n'entendait fou s'elanca porte qu'on s'opposer mouvement germaine cria-t-il vieille n'etait loin parut georges""]"
4,177,4_peinture_peintre_tableau_musee,"['peinture', 'peintre', 'tableau', 'musee', 'lart', 'dart', 'tableaux', 'art', 'laugeron', 'talent', 'artiste', 'uvres', 'peintres', 'uvre', 'artistes', 'dessin', 'toile', 'claude', 'peindre', 'nature', 'rubens', 'galerie', 'lartiste', 'siecle', 'genie', 'musees', 'vie', 'primitifs', 'lon', 'ouvrages', 'portrait', 'sculpture', 'peint', 'moins', 'lecole', 'luvre', 'ans', 'fagerolles', 'lhistoire', 'moderne', 'ingres', 'monde', 'collection', 'faux', 'mieux', 'monsieur', 'van', 'latelier', 'galerie doree', 'idees', 'toiles', 'lirat', 'oliviers', 'critiques', 'maitre', 'style', 'couleurs', 'lauteur', 'dessinateur', 'livre', 'copie', 'beaucoup', 'pivoines', 'eleve', 'etienne', 'paillot', 'uvres dart', 'succes', 'epoque', 'verite', 'gout', 'chefduvre', 'na', 'trouve', 'beau', 'choix', 'musadieu', 'beaute', 'nest', 'assez', 'admirable', 'vingt', 'branchut', 'tendances', 'formes', 'artistique', 'arts', 'travail', 'palaisroyal', 'dire', 'fort', 'aujourdhui', 'oui', 'venise', 'porteuse pain', 'vieux', 'font', 'quun', 'genre', 'artistiques', 'porteuse', 'fin', 'harmant', 'maitres', 'ceschini', 'vue', 'rembrandt', 'peintures', 'sorte', 'netait', 'vivant', 'jeune', 'valeur', 'doree', 'louis', 'choses', 'hommes', 'sandoz', 'rue', 'jeunes']","[""ouvrages cause type madone details particuliers surtout forme expressive dessin choix tons resolument surs m'en tenant vierge personnelle collection somzee front nez visage osseux court bas delicieuse vierge musee d'aix jeune joli cote megacephale ressemble tableau dijon retrouve traits coiffe veronique francfort dis evidemment peintre vierge l'institut staedel fait differente peintures varie moins vue l'execution vue l'art qu'au vue piete vue l'ame madone allaitant l'enfant jesus galerie somzee madone allaitant l'enfant jesus musee francfort l'abime tel qu'il coup combler parler franc deux vierges difference s'avere matrone pieuse riche fiere d'occuper prie-dieu choix eglise sainte vivant vie contemplative cloitre jusqu'ici effet vierges m'etaient apparues fastueuses bourgeoises flandres jouant distinction s'observant visiteur resultait besoin d'attirer l'attention affeterie gene c'etait peinture simagrees charmantes l'art frele maniere n'etait demeurant peinture ici change homme inferieur roger van der weyden"", ""armees croupiers palais-royal n'osaient encore montrer opulence d'ailleurs souciaient peinture reputation regnault l'adresse jeune gerard vendre tableau greuze fragonard houin reduits l'indigence prud'hon nourrissait peniblement femme enfants dessinant sujets copia gravait pointille peintres patriotes hennequin wicar topino-lebrun souffraient faim gamelin incapable faire frais d'un tableau payer modele acheter couleurs laissait peine ebauchee vaste toile tyran poursuivi enfers furies couvrait moitie l'atelier figures inachevees terribles grandes nature d'une multitude serpents verts dardant deux langues aigues recourbees distinguait premier plan gauche charon maigre farouche barque morceau puissant d'un beau dessin sentait l'ecole genie naturel toile moindres dimensions egalement inachevee pendue l'endroit mieux eclaire l'atelier c'etait oreste sœur electre soulevait lit douleur l'on voyait jeune fille ecarter d'un geste touchant cheveux emmeles voilaient yeux frere tete d'oreste tragique belle l'on reconnaissait ressemblance visage peintre gamelin regardait souvent d'un œil attriste composition parfois bras fremissant desir peindre tendaient figure largement esquissee d'electre retombaient impuissants l'artiste gonfle d'enthousiasme ame tendue grandes choses s'epuiser ouvrages commande qu'il executait mediocrement parce qu'il contenter gout vulgaire parce qu'il imprimer"", ""fort beau musee amenage tant mal musees contient nombre tableaux n'ont d'interet critiques d'art d'autre valeur servir documents l'histoire peintres peinture n'est m'arrete dedaigne ouvrages d'artistes secondaires parfois fournissent l'imagination telles œuvres celebres maitres reputes salles consacrees primitifs trouve retenir visages expressifs vierges saints gestes draperies detachant vieux fond d'or gaufre d'un retable d'un triptyque art religieux hieratisme mosaiques byzantines aboutit xv8 siecle l'art admirable bellini carpaccio deux bellini gentile giovanni fils vieux jacopo artistes vrai talent giovanni seduisantes madones qu'il encadre belles architectures donne beaute tendresse vet molles etoffes pare fines orfevreries entoure saints d'anges d'une grave prestance mine jolie portraitiste giovanni rendre visage humain vivante realite l'atteste portrait doge mocenigo d'esprit curieux complication prouvent allegories mele souvenirs missels gothiques influences pierres gravees antiques symbole mythologie l'on voit d'etranges figures femme nue portant main globe cristal homme sortant demi volute d'un coquillage petites compositions minutieuses bizarres d'intentions enigmatiques frere giovanni gentile portraitiste n'oublie etonnant mahomet ii collection layard peintre""]"
