work_id,author_id,genre,score_direct_lesbian_love,score_direct_love,score_direct_love_and_desire,score_direct_physical_desire,score_direct_sapphism,score_lesbian_love,score_love,score_love_and_desire,score_physical_desire,score_sapphism
aicard_illustremaurin,aicard,prose,0.001651877278251207,0.001651877278251207,0.004987169140699741,0.00343499438368945,0.0,0.00037068353088260894,0.00037068353088260894,0.0013516694863223576,0.00105323915853936,0.0
aicard_jeannedarc,aicard,poetry,0.0035820608854316718,0.0035820608854316718,0.0071030567977319325,0.00352099591230026,0.0,0.0011209325848209179,0.0011209325848209179,0.0011209325848209179,0.0,0.0
aicard_jeunescroyances,aicard,poetry,0.008913956755653048,0.008913956755653048,0.016192096105351803,0.008007614333332889,0.0,0.0021906008318740232,0.0021906008318740232,0.005804508752297311,0.003978917442938785,0.0
aicard_marinmaures,aicard,prose,0.0023866205751855406,0.0023866205751855406,0.006006684755167775,0.0037121016792692964,0.0,0.00039598982131743406,0.00039598982131743406,0.001669324918705862,0.0013588851770089195,0.0
aicard_pierrepuget,aicard,poetry,0.003657223022533398,0.003657223022533398,0.0160320099702368,0.012374786947703402,0.0,0.0011515178818592518,0.0011515178818592518,0.004540320797018878,0.0033888029151596254,0.0
bataille_beauvoyage,bataille,poetry,0.004412050216692687,0.004412050216692687,0.011015274134232684,0.006726210020110407,0.0,0.0012892602317816201,0.0012892602317816201,0.004994787983418706,0.004002513872504757,0.0
bazin_barriere,bazin,prose,0.0029404949615429495,0.0029404949615429495,0.008084653992647971,0.0052992081406714195,0.0,0.0005137461457893634,0.0005137461457893634,0.0012372407563974951,0.0008463736606363386,0.0
bazin_defoucauld,bazin,prose,0.00145464681161954,0.00145464681161954,0.004011938874293503,0.0027422619004020122,0.0,0.0005125373323274333,0.0005125373323274333,0.00093805834092443,0.000593344757461372,0.0
bazin_espagne,bazin,prose,0.0013453879240784312,0.0013453879240784312,0.004420418707410141,0.0032471707004388378,0.0,0.0005958200161498141,0.0005958200161498141,0.0012564001679463354,0.0007054738917343805,0.0
bazin_italiens,bazin,prose,0.0018419922848443191,0.0018419922848443191,0.00411018222557302,0.0026652438088714666,0.0,0.0002540962617558403,0.0002540962617558403,0.0007080535412552433,0.0005394060080488493,0.0
bazin_terremeurt,bazin,prose,0.0021630938267321073,0.0021630938267321073,0.007254130744083826,0.005262330033809596,0.0,0.00022189518552263654,0.00022189518552263654,0.001192541534525076,0.0010186918654593858,0.0
bourges_crepusculedieux,bourges,prose,0.003154099310817609,0.003154099310817609,0.009010499720646395,0.0068156247489683484,0.0,0.0005646929254747813,0.0005646929254747813,0.0016182971143349715,0.0011241822433397544,0.0
bourges_hache,bourges,prose,0.0021826117427183357,0.0021826117427183357,0.008591203402331644,0.007506549937168485,0.0,0.00020362677503708043,0.00020362677503708043,0.0019385925032730138,0.0017349657282359333,0.0
bourges_oiseauxfleurs,bourges,prose,0.0014357698767656216,0.0014357698767656216,0.006764051162663724,0.005540792203485037,0.0,0.0004236760991040696,0.0004236760991040696,0.001446213812235361,0.0010991417582827201,0.0
chavette_oreillecocher,chavette,prose,0.0011801517791710776,0.0011801517791710776,0.004273886834588362,0.0032902102859919497,0.0,0.0003672611175304078,0.0003672611175304078,0.0008617746030966016,0.0005257598211715199,0.0
chavette_seulbellesmeres,chavette,prose,0.0014714955452695623,0.0014714955452695623,0.005698951591965012,0.004496536538474981,0.0,0.00035567843549087985,0.00035567843549087985,0.000990652524111537,0.0007302904047628639,0.0
chavette_tombeurcranes,chavette,prose,0.0024605177690711993,0.0024605177690711993,0.006203981511662518,0.004677318226477956,0.0,0.00030335485588722387,0.00030335485588722387,0.0012054743060292874,0.000942071606809013,0.0
