work_id,author_id,genre,score_direct_lesbian_love,score_direct_love,score_direct_love_and_desire,score_direct_physical_desire,score_direct_sapphism,score_lesbian_love,score_love,score_love_and_desire,score_physical_desire,score_sapphism
cocteau_dansesophocle,cocteau,poetry,0.004127710595504811,0.004127710595504811,0.01660340212666311,0.013614159568107591,0.0,0.0004977109662818579,0.0004977109662818579,0.004661515319286824,0.004661515319286824,0.0
cocteau_grandecart,cocteau,prose,0.004910364575840616,0.004910364575840616,0.011177666849572169,0.007050017954143303,0.0,0.0003538420106882521,0.0003538420106882521,0.0020114315209595578,0.0017580163107448026,0.0
cocteau_livreblanc,cocteau,prose,0.006590101702941906,0.006392042681353473,0.015265583097674644,0.009636560103880372,0.00019805902158843335,0.0005230551098387757,0.0005230551098387757,0.004748677337372028,0.00459701476233289,0.0
cocteau_plainchant,cocteau,poetry,0.00937318077190127,0.00937318077190127,0.018944280944814804,0.01068924254742263,0.0,0.0,0.0,0.00759527479197348,0.00759527479197348,0.0
cocteau_poemes,cocteau,poetry,0.0034434303454240903,0.0033877355528871924,0.008887476696178655,0.0058236169295789,5.5694792536897796e-05,0.0005947555828204279,0.00030077684953005887,0.004693077897293765,0.004566772992470189,0.00029397873329036893
cocteau_secret,cocteau,prose,0.001657444948461107,0.001657444948461107,0.004361694744282708,0.002704249795821601,0.0,0.00028816573596033825,0.00028816573596033825,0.0005602021201460277,0.0002720363841856894,0.0
cocteau_thomas,cocteau,prose,0.003853100489875801,0.003853100489875801,0.008154846889788271,0.004467490663719689,0.0,0.00025747733287922835,0.00025747733287922835,0.002598692749298811,0.0023412154164195826,0.0
cocteau_vocabulaire,cocteau,poetry,0.007378578572935215,0.006941478359715599,0.014787663586718413,0.00871769501112859,0.00043710021321961617,0.0013998578936978757,0.0009882876670913594,0.005543853145054603,0.004883393362369855,0.00041157022660651653
dadelswardfersen_adonis,dadelswardfersen,poetry,0.010506901981799776,0.010506901981799776,0.045904418076121445,0.03705301783601352,0.0,0.0019185996768233116,0.0019185996768233116,0.01300117804985974,0.011515723275808538,0.0
dadelswardfersen_amourenseveli,dadelswardfersen,poetry,0.011447720798777473,0.01136743820404401,0.029999110081371152,0.020680384413314636,8.028259473346178e-05,0.002004725105631037,0.0017189124482654007,0.011167779936242975,0.009938089223879868,0.00028581265736563646
dadelswardfersen_corteges,dadelswardfersen,poetry,0.011134690680053969,0.011134690680053969,0.040729255821288016,0.03139004007235072,0.0,0.002262934697364135,0.002262934697364135,0.014027337234884623,0.012209060548856504,0.0
dadelswardfersen_ebauches,dadelswardfersen,poetry,0.0055999817950269865,0.0055999817950269865,0.019716060752002926,0.014743097952161235,0.0,0.0009058128564677458,0.0009058128564677458,0.005939736653048681,0.0052277226689902544,0.0
dadelswardfersen_feumer,dadelswardfersen,prose,0.003578161066186496,0.003498856152995882,0.012704509231973396,0.009811121990453878,7.930491319061362e-05,0.0005928669953764113,0.0005928669953764113,0.00333867878198357,0.0027771661007290334,0.0
dadelswardfersen_heihsiang,dadelswardfersen,poetry,0.006228510194779198,0.006228510194779198,0.02669106601852347,0.021175815527944085,0.0,0.0024702427670265565,0.0015755248830993467,0.006405276497753728,0.005400073846585359,0.0008947178839272098
dadelswardfersen_marsyas,dadelswardfersen,poetry,0.008072564022621223,0.008072564022621223,0.03515172961981214,0.028816511971751814,0.0,0.0,0.0,0.003981479524570683,0.003981479524570683,0.0
dadelswardfersen_messes,dadelswardfersen,prose,0.005988653158755422,0.005955896345338231,0.018870086670640624,0.013903014273064814,3.275681341719077e-05,0.0012020029213155891,0.0012020029213155891,0.007409711356929656,0.006440827014669929,0.0
dadelswardfersen_narcisse,dadelswardfersen,prose,0.00431727378124728,0.004144414233387733,0.01607617910955254,0.012848516547296088,0.00017285954785954788,0.0007618939323213179,0.0007618939323213179,0.0042884288208504,0.003941174332428182,0.0
dadelswardfersen_notredame,dadelswardfersen,prose,0.006061324850451347,0.006061324850451347,0.020076664479237876,0.014892756087346259,0.0,0.0004484597718245507,0.0003820774772105964,0.003218710129226935,0.002878946882127347,6.638229461395427e-05
demontesquiou_chauvessouris,demontesquiou,poetry,0.004148253816934278,0.003937456083178577,0.012812874287096616,0.009437467651169611,0.00021079773375570082,0.000660576498334501,0.0004368970273526986,0.0031394375547546295,0.002880707855883785,0.00022367947098180245
demontesquiou_chefodeurs,demontesquiou,poetry,0.004874871353844273,0.00483017262328822,0.013443928022495883,0.009026091044031107,4.469873055605221e-05,0.0005791179580701359,0.0005791179580701359,0.002153184046878384,0.001986439070767744,0.0
demontesquiou_hortensiasbleus,demontesquiou,poetry,0.004213805932558526,0.004213805932558526,0.011464628375345705,0.007730882916454066,0.0,0.001368225535889859,0.0012569903395097195,0.003338766697527713,0.00299536709993833,0.00011123519638013961
demontesquiou_mademoiselle,demontesquiou,prose,0.0008323441608187077,0.0008323441608187077,0.0034334401624454385,0.00268806500371273,0.0,0.0002560220069040151,0.0002560220069040151,0.0018484327840162101,0.0016192164268626393,0.0
demontesquiou_paon,demontesquiou,poetry,0.004720516336136684,0.004652155358182432,0.014848534495529994,0.010986781917292614,6.836097795425108e-05,0.0007425639275173559,0.0004900668559796157,0.0033775949762552284,0.003063498376417261,0.0002524970715377402
